Bushehr NPP      Operating period  1         Cur. time 08.07.2013 11:05:59.910  Server  DS2 (oper. arch.)
Unit 1           Teff              121.6     Begining time  08.07.2013 08:00:00.000
RSA protocol     Nakz              2979      Final time  08.07.2013 09:00:00.000

Time                    |12YQS24CT003XQ01|12YQS25CT003XQ01|12YQS26CT003XQ01|12YQS27CT003XQ01|12YQS28CT003XQ01|12YQS29CT003XQ01|12YQS30CT003XQ01|12YQS31CT003XQ01|12YQS32CT003XQ01|12YQS33CT003XQ01|12YQS34CT003XQ01|12YQS35CT003XQ01|12YQS36CT003XQ01|12YQS37CT003XQ01|12YQS38CT003XQ01|12YQS39CT003XQ01|12YQS40CT003XQ01|12YQS41CT003XQ01|12YQS42CT003XQ01|12YQS43CT003XQ01|12YQS44CT003XQ01|12YQS45CT003XQ01|12YQS46CT003XQ01|12YQS53CT003XQ01|12YQS54CT003XQ01|
08.07.2013 08:13:10.000 |315.11          |320.41          |321.09          |314.41          |320.30          |318.71          |321.50          |318.97          |319.23          |316.86          |317.78          |320.25          |312.43          |325.52          |318.49          |315.96          |316.72          |323.03          |317.84          |320.81          |318.77          |318.74          |315.68          |318.21          |310.53          |
08.07.2013 08:13:20.000 |315.17          |320.50          |321.03          |314.27          |320.16          |318.80          |321.35          |319.29          |319.14          |316.89          |317.69          |320.17          |312.31          |325.57          |318.51          |316.02          |316.67          |323.03          |317.72          |320.87          |318.83          |318.57          |315.85          |318.09          |310.70          |
08.07.2013 08:13:30.000 |315.11          |320.38          |320.95          |314.33          |320.48          |318.82          |321.24          |319.20          |319.23          |316.83          |317.92          |320.17          |311.97          |325.31          |318.60          |315.93          |316.72          |323.06          |317.84          |321.41          |318.72          |318.59          |315.88          |318.18          |310.79          |
08.07.2013 08:13:40.000 |315.11          |320.50          |321.09          |314.36          |320.14          |318.74          |321.53          |319.12          |319.26          |316.81          |317.87          |320.40          |312.28          |325.63          |318.71          |315.93          |316.72          |323.03          |317.72          |320.58          |318.83          |318.59          |315.91          |318.32          |310.76          |
08.07.2013 08:13:50.000 |314.99          |320.41          |321.00          |314.22          |320.25          |318.80          |321.18          |319.09          |319.26          |316.89          |317.67          |320.31          |312.31          |326.51          |318.49          |315.93          |316.64          |322.97          |317.81          |321.21          |318.75          |318.42          |315.74          |318.12          |310.65          |
08.07.2013 08:14:00.000 |315.03          |320.38          |321.20          |314.36          |320.22          |318.85          |321.41          |319.00          |319.31          |316.81          |317.75          |320.23          |312.34          |326.63          |318.46          |316.01          |316.72          |322.89          |317.92          |320.75          |318.83          |318.65          |315.79          |318.29          |310.65          |
08.07.2013 08:14:10.000 |315.20          |320.47          |321.09          |314.39          |320.36          |318.88          |321.27          |318.95          |319.26          |316.95          |317.78          |320.20          |312.23          |325.71          |318.58          |315.93          |316.78          |322.97          |317.98          |321.49          |318.86          |318.68          |315.68          |318.27          |310.71          |
08.07.2013 08:14:20.000 |315.14          |320.44          |321.06          |314.47          |320.31          |319.03          |321.32          |319.03          |319.26          |316.86          |317.81          |320.20          |312.31          |326.31          |318.69          |316.04          |316.72          |323.00          |317.80          |321.15          |318.80          |318.71          |315.91          |318.24          |310.71          |
08.07.2013 08:14:30.000 |315.20          |320.53          |321.20          |314.44          |320.48          |318.82          |321.49          |319.23          |319.37          |316.86          |317.98          |320.28          |312.31          |326.45          |318.75          |316.13          |316.75          |323.14          |317.86          |321.41          |318.83          |318.57          |315.99          |318.32          |311.00          |
08.07.2013 08:14:40.000 |315.26          |320.44          |321.12          |314.53          |320.34          |319.11          |321.35          |319.26          |319.17          |317.03          |317.92          |320.37          |312.46          |326.54          |318.69          |316.01          |316.81          |323.11          |317.80          |321.49          |318.89          |318.68          |315.77          |318.44          |310.79          |
08.07.2013 08:14:50.000 |315.20          |320.47          |321.12          |314.24          |320.22          |318.88          |321.55          |319.20          |319.34          |316.89          |317.87          |320.31          |312.28          |325.59          |318.66          |315.93          |316.78          |323.11          |317.83          |321.47          |318.86          |318.53          |316.00          |318.12          |311.00          |
08.07.2013 08:15:00.000 |315.14          |320.50          |321.17          |314.59          |320.34          |318.97          |321.35          |319.23          |319.43          |317.01          |318.32          |320.40          |312.37          |325.68          |318.55          |315.90          |316.81          |323.11          |317.75          |321.15          |318.80          |318.53          |315.97          |317.98          |310.94          |
08.07.2013 08:15:10.000 |315.00          |320.36          |321.03          |314.27          |320.31          |318.82          |321.27          |319.06          |319.14          |316.92          |318.18          |320.20          |312.40          |326.45          |318.66          |316.13          |316.81          |323.06          |317.95          |321.21          |318.74          |318.65          |315.74          |318.12          |310.59          |
08.07.2013 08:15:20.000 |315.00          |320.30          |321.03          |314.36          |320.34          |318.97          |321.07          |318.92          |319.05          |316.83          |317.75          |320.37          |312.34          |326.51          |318.46          |315.87          |316.69          |322.94          |317.83          |320.70          |318.66          |318.39          |315.65          |318.12          |310.54          |
08.07.2013 08:15:30.000 |315.03          |320.42          |320.97          |314.36          |320.36          |318.94          |321.41          |319.09          |319.34          |316.83          |317.81          |320.23          |312.20          |326.20          |318.61          |315.81          |316.72          |323.00          |317.66          |321.35          |318.72          |318.59          |315.71          |318.09          |310.57          |
08.07.2013 08:15:40.000 |315.05          |320.44          |321.14          |314.24          |320.19          |318.71          |321.32          |318.97          |319.25          |316.83          |317.75          |320.28          |312.46          |325.39          |318.58          |315.90          |316.83          |322.97          |317.83          |320.33          |318.72          |318.59          |315.59          |318.04          |310.62          |
08.07.2013 08:15:50.000 |315.05          |320.36          |321.12          |314.10          |320.25          |319.00          |321.15          |319.09          |319.28          |316.83          |317.75          |320.14          |312.14          |325.71          |318.46          |315.81          |316.64          |322.94          |317.72          |320.64          |318.72          |318.45          |315.76          |318.21          |310.68          |
08.07.2013 08:16:00.000 |314.91          |320.33          |321.06          |314.33          |320.08          |318.74          |321.09          |318.92          |319.34          |316.83          |317.86          |320.08          |312.23          |325.96          |318.52          |315.92          |316.72          |322.97          |317.95          |320.75          |318.69          |318.56          |315.71          |318.10          |310.71          |
08.07.2013 08:16:10.000 |315.08          |320.42          |321.06          |314.41          |320.36          |318.85          |321.84          |319.06          |319.25          |316.86          |317.98          |320.25          |312.46          |326.36          |318.55          |315.95          |316.72          |323.03          |317.72          |321.07          |318.77          |318.53          |315.82          |318.13          |310.77          |
08.07.2013 08:16:20.000 |315.08          |320.33          |321.12          |314.27          |320.20          |319.05          |322.26          |318.95          |319.17          |316.78          |317.78          |320.40          |312.20          |326.56          |318.61          |315.90          |316.63          |323.03          |317.94          |321.41          |318.86          |318.25          |315.88          |318.10          |310.80          |
08.07.2013 08:16:30.000 |315.05          |320.33          |320.95          |314.36          |320.25          |318.88          |321.18          |319.23          |319.28          |316.66          |317.69          |320.17          |312.09          |325.57          |318.58          |315.78          |316.72          |322.94          |317.66          |321.38          |318.80          |318.48          |315.79          |318.07          |310.82          |
08.07.2013 08:16:40.000 |315.08          |320.44          |320.95          |314.33          |320.28          |318.77          |321.15          |319.17          |319.25          |316.75          |317.75          |320.11          |312.35          |326.34          |318.47          |315.78          |316.60          |323.00          |317.63          |321.21          |318.75          |318.08          |315.76          |318.07          |310.82          |
08.07.2013 08:16:50.000 |314.99          |320.38          |320.92          |314.27          |320.11          |318.77          |321.32          |319.15          |319.17          |316.86          |317.84          |320.25          |312.20          |326.14          |318.44          |315.81          |316.63          |322.94          |317.86          |321.01          |318.72          |318.47          |315.73          |318.15          |310.77          |
08.07.2013 08:17:00.000 |315.08          |320.30          |320.98          |314.19          |320.20          |318.77          |321.44          |319.00          |319.08          |316.81          |317.78          |320.17          |312.12          |325.71          |318.58          |315.95          |316.57          |322.94          |317.77          |321.30          |318.75          |318.45          |315.62          |318.07          |310.62          |
08.07.2013 08:17:10.000 |315.14          |320.38          |321.12          |314.33          |320.22          |318.77          |321.21          |318.98          |319.05          |316.83          |317.78          |320.20          |312.41          |325.42          |318.55          |315.95          |316.66          |323.06          |317.80          |321.41          |318.77          |318.73          |315.79          |318.07          |310.62          |
08.07.2013 08:17:20.000 |315.08          |320.47          |321.06          |314.44          |320.45          |318.94          |321.32          |319.09          |319.20          |316.78          |317.87          |320.31          |312.43          |326.45          |318.58          |316.07          |316.94          |323.17          |317.89          |321.41          |318.80          |318.22          |315.82          |318.24          |310.88          |
08.07.2013 08:17:30.000 |315.19          |320.44          |321.15          |314.44          |320.31          |319.05          |321.41          |319.12          |319.31          |316.89          |317.87          |320.34          |312.29          |326.57          |318.61          |315.95          |316.77          |323.08          |317.92          |321.30          |318.86          |318.65          |315.88          |318.33          |310.91          |
08.07.2013 08:17:40.000 |315.25          |320.47          |321.15          |314.56          |320.31          |319.03          |321.41          |319.03          |319.23          |316.92          |318.01          |320.42          |312.38          |326.51          |318.69          |316.01          |316.74          |323.20          |317.89          |321.49          |318.86          |318.79          |315.79          |318.35          |310.71          |
08.07.2013 08:17:50.000 |315.11          |320.44          |321.21          |314.41          |320.37          |318.85          |321.47          |319.29          |319.31          |316.98          |317.81          |320.39          |312.52          |325.91          |318.66          |316.01          |316.74          |323.14          |317.95          |321.47          |318.89          |318.73          |315.82          |318.04          |310.68          |
08.07.2013 08:18:00.000 |315.11          |320.56          |321.06          |314.56          |320.37          |318.85          |321.10          |319.21          |319.31          |316.86          |317.81          |320.36          |312.35          |325.65          |318.72          |316.04          |316.66          |323.08          |317.86          |320.78          |318.80          |318.56          |315.99          |318.35          |310.96          |
08.07.2013 08:18:10.000 |315.05          |320.47          |321.21          |314.22          |320.26          |318.85          |320.98          |319.09          |319.20          |316.95          |317.81          |320.31          |312.41          |325.45          |318.66          |316.01          |316.80          |323.11          |317.94          |320.59          |318.80          |318.59          |315.91          |318.07          |310.79          |
08.07.2013 08:18:20.000 |315.33          |320.55          |321.18          |314.50          |320.32          |318.82          |321.33          |319.09          |319.19          |317.06          |317.78          |320.25          |312.35          |326.51          |318.61          |315.90          |316.83          |323.14          |317.89          |321.32          |318.52          |318.71          |315.76          |318.04          |310.68          |
08.07.2013 08:18:30.000 |315.16          |320.47          |321.12          |314.48          |320.20          |319.11          |321.53          |319.35          |319.34          |316.83          |318.04          |320.31          |312.41          |326.71          |318.80          |316.04          |316.83          |323.14          |317.69          |320.96          |318.66          |318.71          |315.99          |318.27          |310.94          |
08.07.2013 08:18:40.000 |315.25          |320.50          |321.21          |314.53          |320.46          |318.97          |321.24          |319.17          |319.39          |316.98          |317.98          |320.48          |312.32          |326.66          |318.69          |316.07          |316.94          |323.12          |318.00          |320.95          |318.55          |318.73          |315.91          |318.27          |310.65          |
08.07.2013 08:18:50.000 |315.16          |320.50          |321.09          |314.42          |320.40          |319.05          |321.24          |319.15          |319.42          |316.75          |317.90          |320.25          |312.35          |326.26          |318.83          |315.93          |316.83          |323.17          |317.72          |321.38          |318.66          |318.68          |315.96          |318.13          |311.02          |
08.07.2013 08:19:00.000 |315.13          |320.41          |321.06          |314.48          |320.32          |318.88          |321.18          |318.97          |319.19          |316.81          |317.95          |320.22          |311.95          |326.49          |318.55          |315.93          |316.77          |323.12          |317.66          |320.70          |318.55          |318.51          |315.91          |318.24          |311.08          |
08.07.2013 08:19:10.000 |315.10          |320.44          |321.03          |314.39          |320.29          |319.03          |321.47          |319.32          |319.19          |316.95          |317.84          |320.16          |312.35          |325.54          |318.66          |315.93          |316.77          |323.15          |317.72          |320.81          |318.60          |318.65          |315.88          |318.21          |311.05          |
08.07.2013 08:19:20.000 |315.13          |320.52          |321.03          |314.56          |320.32          |318.94          |321.18          |319.15          |319.34          |316.89          |317.84          |320.22          |312.29          |325.57          |318.69          |316.10          |316.77          |323.09          |317.83          |321.44          |318.55          |318.65          |315.88          |318.30          |310.73          |
08.07.2013 08:19:30.000 |315.10          |320.50          |321.18          |314.30          |320.43          |319.03          |321.30          |319.17          |319.34          |316.92          |317.90          |320.54          |312.21          |326.54          |318.58          |315.96          |316.71          |322.97          |317.69          |321.35          |318.49          |318.65          |315.91          |318.15          |310.85          |
08.07.2013 08:19:40.000 |315.10          |320.52          |321.23          |314.39          |320.46          |319.11          |321.58          |319.29          |319.31          |316.92          |317.87          |320.25          |312.27          |326.69          |318.69          |315.98          |316.77          |323.20          |317.89          |320.75          |318.66          |318.73          |315.79          |318.24          |310.79          |
08.07.2013 08:19:50.000 |315.30          |320.55          |321.09          |314.50          |320.37          |318.97          |321.53          |319.29          |319.39          |317.03          |317.93          |320.31          |312.32          |325.83          |318.72          |316.13          |316.82          |323.23          |317.80          |321.24          |318.72          |318.65          |316.02          |318.35          |310.79          |
08.07.2013 08:20:00.000 |315.25          |320.58          |321.12          |314.62          |320.49          |319.11          |321.21          |319.37          |319.34          |317.01          |318.01          |320.31          |312.38          |325.54          |318.83          |315.98          |316.88          |323.23          |317.80          |321.35          |319.03          |318.77          |315.91          |318.30          |310.93          |
08.07.2013 08:20:10.000 |315.30          |320.52          |321.38          |314.45          |320.54          |319.20          |322.84          |319.20          |319.28          |317.06          |318.01          |320.36          |312.50          |325.63          |318.89          |316.04          |316.91          |323.12          |318.00          |321.61          |319.03          |318.88          |315.82          |318.33          |310.82          |
08.07.2013 08:20:20.000 |315.19          |320.55          |321.12          |314.65          |320.52          |319.20          |322.01          |319.35          |319.23          |317.03          |317.98          |320.36          |312.32          |326.66          |318.83          |316.10          |316.85          |323.23          |318.00          |321.47          |318.97          |318.82          |316.05          |318.44          |310.90          |
08.07.2013 08:20:30.000 |315.30          |320.58          |321.18          |314.56          |320.49          |319.08          |322.98          |319.15          |319.48          |317.12          |317.84          |320.45          |312.35          |326.54          |318.80          |316.10          |316.94          |323.17          |318.03          |321.55          |318.95          |318.48          |315.85          |318.30          |310.70          |
08.07.2013 08:20:40.000 |315.13          |320.47          |321.18          |314.39          |320.43          |319.05          |322.50          |319.06          |319.25          |316.92          |317.87          |320.22          |312.29          |326.28          |318.63          |316.13          |316.88          |323.17          |317.86          |321.52          |318.80          |318.76          |315.79          |318.15          |310.67          |
08.07.2013 08:20:50.000 |315.25          |320.50          |321.21          |314.59          |320.40          |318.94          |322.81          |319.17          |319.34          |316.98          |317.92          |320.34          |312.43          |326.60          |318.69          |316.21          |316.85          |323.15          |317.95          |321.61          |318.94          |318.42          |316.05          |318.44          |310.88          |
08.07.2013 08:21:00.000 |315.25          |320.55          |321.12          |314.36          |320.28          |319.05          |321.18          |319.37          |319.23          |316.95          |317.95          |320.36          |312.35          |325.60          |318.80          |316.07          |316.91          |323.12          |317.75          |321.35          |318.97          |318.76          |315.96          |318.30          |311.02          |
08.07.2013 08:21:10.000 |315.30          |320.47          |321.26          |314.50          |320.43          |319.11          |321.58          |319.09          |319.25          |316.98          |317.87          |320.25          |312.49          |326.57          |318.63          |316.01          |316.88          |323.15          |318.09          |321.44          |318.86          |318.51          |315.62          |318.24          |310.67          |
08.07.2013 08:21:20.000 |315.16          |320.44          |321.12          |314.44          |320.40          |319.05          |321.50          |319.29          |319.40          |316.87          |317.92          |320.25          |312.18          |326.46          |318.69          |316.04          |316.91          |323.03          |317.78          |321.52          |318.84          |318.68          |315.99          |318.07          |310.90          |
08.07.2013 08:21:30.000 |315.31          |320.64          |321.09          |314.59          |320.60          |319.25          |321.21          |319.40          |319.54          |316.89          |318.01          |320.20          |312.38          |326.46          |318.86          |315.98          |316.89          |323.15          |317.89          |321.49          |318.92          |318.45          |315.93          |318.33          |311.28          |
08.07.2013 08:21:40.000 |315.16          |320.47          |321.15          |314.44          |320.45          |318.85          |321.61          |319.06          |319.28          |316.89          |317.95          |320.20          |312.26          |325.80          |318.69          |316.07          |317.00          |323.14          |318.06          |321.27          |318.78          |318.65          |315.99          |318.15          |310.73          |
08.07.2013 08:21:50.000 |315.13          |320.38          |321.01          |314.39          |320.28          |318.85          |322.32          |319.17          |319.28          |316.92          |317.75          |320.42          |312.29          |325.63          |318.60          |315.96          |316.75          |323.03          |317.98          |320.98          |318.75          |318.76          |315.76          |318.13          |310.59          |
08.07.2013 08:22:00.000 |315.13          |320.56          |321.04          |314.44          |320.42          |319.03          |322.75          |319.38          |319.14          |316.81          |317.92          |320.14          |312.06          |325.37          |318.77          |316.01          |316.83          |323.17          |317.72          |320.41          |318.83          |318.65          |316.02          |318.18          |310.90          |
08.07.2013 08:22:10.000 |315.19          |320.47          |321.09          |314.53          |320.31          |318.97          |321.98          |319.21          |319.20          |316.90          |317.92          |320.23          |312.41          |325.45          |318.74          |315.90          |316.83          |323.08          |317.63          |320.64          |318.89          |318.56          |315.91          |318.38          |310.93          |
08.07.2013 08:22:20.000 |315.22          |320.50          |321.15          |314.41          |320.34          |319.00          |321.78          |319.15          |319.31          |316.98          |317.83          |320.42          |312.41          |325.34          |318.71          |316.01          |316.97          |323.14          |317.83          |321.35          |318.92          |318.65          |315.85          |318.38          |311.02          |
08.07.2013 08:22:30.000 |315.19          |320.56          |321.15          |314.59          |320.39          |319.09          |322.66          |319.18          |319.43          |316.98          |317.95          |320.45          |312.41          |325.77          |318.74          |316.10          |316.86          |323.20          |317.89          |321.35          |318.92          |318.73          |315.88          |318.38          |310.85          |
08.07.2013 08:22:40.000 |315.19          |320.50          |321.07          |314.61          |320.39          |319.03          |321.98          |319.12          |319.31          |316.96          |317.98          |320.51          |312.29          |325.66          |318.75          |316.10          |316.83          |323.17          |317.92          |321.47          |318.98          |318.62          |315.91          |318.44          |310.90          |
08.07.2013 08:22:50.000 |315.34          |320.67          |321.21          |314.53          |320.54          |319.09          |322.58          |319.43          |319.51          |317.01          |317.98          |320.42          |312.55          |326.54          |318.72          |316.18          |316.89          |323.17          |318.00          |320.90          |318.98          |318.79          |315.99          |318.21          |311.22          |
08.07.2013 08:23:00.000 |315.28          |320.47          |321.21          |314.53          |320.34          |319.11          |322.29          |319.15          |319.34          |316.93          |317.89          |320.43          |312.44          |326.63          |318.63          |316.04          |316.78          |323.06          |317.89          |321.52          |318.84          |318.88          |315.88          |318.36          |310.73          |
08.07.2013 08:23:10.000 |315.25          |320.50          |321.18          |314.70          |320.28          |319.14          |322.83          |319.26          |319.29          |317.01          |317.89          |320.23          |312.47          |326.60          |318.66          |316.04          |316.98          |323.14          |317.78          |321.38          |318.98          |318.68          |315.99          |318.27          |310.94          |
08.07.2013 08:23:20.000 |315.19          |320.53          |321.01          |314.64          |320.42          |318.83          |322.46          |319.29          |319.29          |316.93          |317.95          |320.26          |312.32          |326.89          |318.80          |316.01          |316.72          |323.06          |317.78          |321.53          |318.90          |318.68          |315.88          |318.24          |310.91          |
08.07.2013 08:23:30.000 |315.25          |320.62          |321.15          |314.56          |320.39          |319.06          |322.55          |319.32          |319.37          |316.96          |317.95          |320.43          |312.15          |325.63          |318.63          |315.96          |316.89          |323.17          |317.78          |321.27          |318.89          |318.71          |315.96          |318.42          |311.22          |
08.07.2013 08:23:40.000 |315.22          |320.56          |321.15          |314.44          |320.36          |319.00          |322.18          |319.18          |319.34          |316.93          |317.78          |320.37          |312.38          |325.54          |318.66          |315.96          |316.83          |323.14          |317.89          |321.24          |318.78          |318.56          |315.73          |318.33          |310.82          |
08.07.2013 08:23:50.000 |315.14          |320.53          |321.13          |314.56          |320.25          |318.86          |322.52          |319.23          |319.29          |316.78          |317.81          |320.26          |312.32          |325.25          |318.64          |315.93          |316.84          |323.03          |317.78          |321.33          |318.81          |318.56          |315.79          |318.21          |310.71          |
08.07.2013 08:24:00.000 |315.08          |320.59          |321.04          |314.47          |320.33          |319.03          |322.35          |319.12          |319.31          |316.84          |317.97          |320.17          |312.38          |325.48          |318.92          |316.04          |316.72          |323.14          |317.66          |321.36          |318.92          |318.76          |316.02          |318.21          |310.85          |
08.07.2013 08:24:10.000 |315.11          |320.33          |321.01          |314.39          |320.45          |319.03          |322.86          |318.92          |319.32          |316.90          |318.00          |320.40          |312.29          |326.60          |318.55          |315.93          |316.67          |323.14          |317.86          |321.55          |318.84          |318.68          |315.56          |318.07          |310.59          |
08.07.2013 08:24:20.000 |315.08          |320.39          |321.04          |314.33          |320.39          |318.89          |322.21          |319.29          |319.35          |316.90          |317.80          |320.29          |312.21          |326.63          |318.64          |315.96          |316.87          |323.00          |317.69          |320.67          |318.75          |318.62          |315.93          |318.04          |311.09          |
08.07.2013 08:24:30.000 |315.14          |320.44          |320.95          |314.39          |320.27          |318.92          |322.32          |319.15          |319.23          |316.87          |317.94          |320.14          |312.12          |326.03          |318.72          |315.90          |316.70          |323.08          |317.92          |320.70          |318.81          |318.56          |315.88          |318.07          |310.74          |
08.07.2013 08:24:40.000 |315.17          |320.39          |321.07          |314.19          |320.27          |319.00          |322.32          |319.12          |319.37          |316.78          |317.92          |320.20          |311.98          |325.40          |318.69          |315.81          |316.84          |323.14          |317.46          |321.21          |318.84          |318.56          |315.99          |318.25          |310.86          |
08.07.2013 08:24:50.000 |315.08          |320.36          |321.01          |314.36          |320.33          |318.95          |321.27          |318.89          |319.26          |316.90          |317.80          |320.12          |312.12          |326.46          |318.52          |315.76          |316.78          |323.02          |317.92          |320.47          |318.75          |318.62          |315.79          |318.22          |310.71          |
08.07.2013 08:25:00.000 |315.14          |320.44          |320.98          |314.27          |320.24          |318.95          |322.06          |319.18          |319.20          |316.84          |317.69          |320.12          |312.15          |325.40          |318.52          |315.90          |316.84          |323.02          |317.72          |320.64          |318.75          |318.56          |315.65          |318.02          |310.91          |
08.07.2013 08:25:10.000 |315.20          |320.47          |321.15          |314.47          |320.30          |319.03          |321.38          |318.98          |319.37          |316.99          |317.92          |320.40          |312.32          |325.26          |318.61          |315.98          |316.81          |323.11          |317.86          |321.36          |318.81          |318.62          |315.82          |318.36          |310.83          |
08.07.2013 08:25:20.000 |315.20          |320.39          |321.13          |314.41          |320.24          |318.89          |321.41          |319.15          |319.29          |316.82          |317.80          |320.49          |312.41          |326.55          |318.61          |315.93          |316.81          |323.02          |317.98          |321.41          |318.84          |318.42          |315.65          |318.22          |310.68          |
08.07.2013 08:25:30.000 |315.20          |320.47          |321.18          |314.33          |320.30          |318.83          |321.44          |319.23          |319.26          |316.84          |317.83          |320.26          |312.26          |325.74          |318.50          |315.93          |316.70          |323.11          |317.72          |321.18          |318.81          |318.31          |315.79          |318.19          |310.83          |
08.07.2013 08:25:40.000 |315.17          |320.50          |321.10          |314.64          |320.30          |318.86          |321.12          |319.26          |319.35          |316.87          |317.77          |320.40          |312.15          |325.77          |318.61          |316.10          |316.81          |323.14          |317.83          |321.58          |318.84          |318.71          |315.85          |318.16          |310.71          |
08.07.2013 08:25:50.000 |315.05          |320.50          |321.13          |314.47          |320.41          |318.86          |321.32          |319.01          |319.20          |316.87          |317.86          |320.37          |312.35          |325.46          |318.64          |315.98          |316.75          |323.11          |317.83          |321.16          |318.78          |318.79          |315.91          |318.22          |310.80          |
08.07.2013 08:26:00.000 |315.05          |320.39          |321.04          |314.39          |320.33          |318.86          |321.92          |319.23          |319.29          |316.93          |317.86          |320.20          |312.26          |325.74          |318.61          |315.93          |316.81          |323.05          |317.86          |321.50          |318.73          |318.62          |315.82          |317.99          |310.86          |
08.07.2013 08:26:10.000 |315.11          |320.42          |321.21          |314.41          |320.30          |319.15          |322.75          |319.18          |319.37          |316.84          |317.89          |320.32          |312.06          |326.46          |318.78          |316.04          |316.84          |323.17          |317.92          |321.56          |318.73          |318.62          |315.88          |318.22          |310.71          |
08.07.2013 08:26:20.000 |315.14          |320.47          |321.10          |314.47          |320.36          |318.80          |322.21          |319.15          |319.37          |316.84          |317.83          |320.32          |312.18          |325.43          |318.58          |316.07          |316.81          |323.11          |317.81          |321.44          |318.78          |318.62          |315.74          |318.33          |310.68          |
08.07.2013 08:26:30.000 |315.17          |320.45          |321.13          |314.44          |320.42          |319.04          |322.21          |319.03          |319.09          |316.90          |317.69          |320.35          |312.32          |325.89          |318.52          |315.96          |316.79          |323.11          |317.98          |320.53          |318.76          |318.42          |315.68          |318.19          |310.60          |
08.07.2013 08:26:40.000 |315.05          |320.45          |321.01          |314.22          |320.33          |318.92          |322.46          |319.23          |319.15          |316.79          |317.83          |320.23          |312.12          |325.52          |318.64          |315.87          |316.75          |323.03          |317.64          |321.62          |318.58          |318.28          |315.88          |318.16          |310.94          |
08.07.2013 08:26:50.000 |315.17          |320.56          |321.04          |314.59          |320.42          |319.01          |322.18          |319.18          |319.26          |316.87          |317.94          |320.20          |312.23          |325.74          |318.90          |315.99          |316.93          |323.17          |317.64          |321.42          |318.62          |318.65          |315.91          |318.16          |310.80          |
08.07.2013 08:27:00.000 |315.06          |320.33          |321.13          |314.53          |320.33          |318.98          |321.55          |319.18          |319.26          |316.90          |317.86          |320.26          |312.52          |325.97          |318.55          |315.99          |316.76          |323.14          |317.84          |321.24          |318.59          |318.79          |315.79          |318.22          |310.66          |
08.07.2013 08:27:10.000 |315.17          |320.59          |321.21          |314.47          |320.39          |318.92          |321.15          |319.21          |319.29          |316.90          |318.01          |320.35          |312.37          |326.57          |318.81          |316.13          |316.87          |323.17          |317.84          |320.85          |318.67          |318.62          |315.88          |318.30          |310.91          |
08.07.2013 08:27:20.000 |315.23          |320.48          |320.98          |314.39          |320.42          |318.89          |321.46          |319.44          |319.35          |316.93          |317.89          |320.26          |312.40          |326.46          |318.78          |316.04          |316.76          |323.03          |317.86          |321.42          |318.56          |318.59          |315.94          |318.36          |311.03          |
08.07.2013 08:27:30.000 |315.26          |320.50          |321.24          |314.59          |320.34          |318.95          |321.35          |319.09          |319.29          |316.93          |317.92          |320.35          |312.49          |326.55          |318.70          |316.13          |316.87          |323.23          |317.86          |321.62          |318.62          |318.74          |315.91          |318.45          |310.95          |
08.07.2013 08:27:40.000 |315.32          |320.53          |321.30          |314.47          |320.39          |319.01          |322.01          |319.32          |319.49          |317.07          |317.98          |320.26          |312.23          |326.63          |318.73          |316.04          |316.90          |323.14          |317.75          |321.39          |318.67          |318.71          |315.88          |318.36          |311.15          |
08.07.2013 08:27:50.000 |315.23          |320.56          |321.13          |314.79          |320.45          |318.98          |323.01          |319.27          |319.41          |317.01          |318.06          |320.52          |312.55          |325.80          |318.73          |316.02          |316.85          |323.26          |317.86          |321.44          |318.93          |318.68          |316.03          |318.34          |310.86          |
08.07.2013 08:28:00.000 |315.14          |320.56          |321.18          |314.61          |320.45          |318.86          |322.35          |319.32          |319.38          |317.07          |318.03          |320.32          |312.20          |326.55          |318.58          |316.07          |316.82          |323.20          |317.92          |321.50          |318.82          |318.68          |315.83          |318.19          |310.97          |
08.07.2013 08:28:10.000 |315.26          |320.62          |321.15          |314.44          |320.36          |319.09          |321.27          |319.24          |319.35          |316.93          |317.92          |320.26          |312.26          |326.43          |318.76          |316.04          |316.68          |323.14          |317.72          |320.90          |318.96          |318.71          |315.97          |318.34          |311.06          |
08.07.2013 08:28:20.000 |315.09          |320.42          |321.18          |314.59          |320.31          |318.69          |321.52          |319.21          |319.21          |316.90          |317.95          |320.52          |312.32          |325.49          |318.81          |316.13          |316.82          |323.14          |317.89          |321.56          |318.87          |318.62          |315.74          |318.22          |310.72          |
08.07.2013 08:28:30.000 |315.14          |320.48          |321.15          |314.41          |320.42          |318.81          |321.44          |319.12          |319.43          |317.04          |317.92          |320.46          |312.52          |326.69          |318.73          |316.22          |316.96          |323.23          |318.09          |321.36          |318.90          |318.82          |315.74          |318.22          |310.72          |
08.07.2013 08:28:40.000 |315.15          |320.56          |321.13          |314.41          |320.31          |318.95          |321.15          |319.24          |319.18          |316.93          |317.95          |320.23          |312.29          |325.54          |318.61          |315.99          |316.76          |323.11          |317.58          |321.13          |318.84          |318.62          |315.88          |318.36          |310.92          |
08.07.2013 08:28:50.000 |315.18          |320.36          |320.98          |314.53          |320.31          |318.75          |321.01          |319.15          |319.32          |316.82          |317.92          |320.20          |312.26          |326.37          |318.65          |315.84          |316.76          |323.06          |317.81          |321.25          |318.76          |318.65          |315.86          |318.22          |311.06          |
