Bushehr NPP      Operating period  1         Cur. time 08.07.2013 10:18:32.306  Server  DS2 (oper. arch.)
Unit 1           Teff              121.6     Begining time  08.07.2013 06:00:00.000
RSA protocol     Nakz              2991      Final time  08.07.2013 07:00:00.000

Time                    |10YQR07FX001XQ02|10YQR07FX002XQ02|10YQR07FX003XQ02|10YQR07FX004XQ02|10YQR07FX005XQ02|10YQR07FX006XQ02|10YQR07FX007XQ02|10YQR07FX008XQ02|10YQR07FX009XQ02|10YQR07FX010XQ02|10YQR07FX011XQ02|10YQR07FX012XQ02|10YQR07FX013XQ02|10YQR07FX014XQ02|10YQR07FX015XQ02|10YQR07FX016XQ02|10YQR07FX017XQ02|10YQR07FX018XQ02|10YQR07FX019XQ02|10YQR07FX020XQ02|10YQR07FX021XQ02|10YQR07FX022XQ02|10YQR07FX023XQ02|10YQR07FX024XQ02|10YQR07FX025XQ02|10YQR07FX026XQ02|10YQR07FX027XQ02|10YQR07FX028XQ02|10YQR07FX029XQ02|10YQR07FX030XQ02|10YQR07FX031XQ02|10YQR07FX032XQ02|10YQR07FX033XQ02|10YQR07FX034XQ02|10YQR07FX035XQ02|10YQR07FX036XQ02|10YQR07FX037XQ02|10YQR07FX038XQ02|10YQR07FX039XQ02|10YQR07FX040XQ02|10YQR07FX041XQ02|10YQR07FX042XQ02|10YQR07FX043XQ02|10YQR07FX044XQ02|10YQR07FX045XQ02|10YQR07FX046XQ02|10YQR07FX047XQ02|10YQR07FX048XQ02|10YQR07FX049XQ02|10YQR07FX050XQ02|10YQR07FX051XQ02|10YQR07FX052XQ02|10YQR07FX053XQ02|10YQR07FX054XQ02|10YQR07FX055XQ02|10YQR07FX056XQ02|10YQR07FX057XQ02|10YQR07FX058XQ02|10YQR07FX059XQ02|10YQR07FX060XQ02|10YQR07FX061XQ02|10YQR07FX062XQ02|10YQR07FX063XQ02|10YQR07FX064XQ02|10YQR07FX065XQ02|10YQR07FX066XQ02|10YQR07FX067XQ02|10YQR07FX068XQ02|10YQR07FX069XQ02|10YQR07FX070XQ02|10YQR07FX071XQ02|10YQR07FX072XQ02|10YQR07FX073XQ02|10YQR07FX074XQ02|10YQR07FX075XQ02|10YQR07FX076XQ02|10YQR07FX077XQ02|10YQR07FX078XQ02|10YQR07FX079XQ02|10YQR07FX080XQ02|10YQR07FX081XQ02|10YQR07FX082XQ02|10YQR07FX083XQ02|10YQR07FX084XQ02|10YQR07FX085XQ02|10YQR07FX086XQ02|10YQR07FX087XQ02|10YQR07FX088XQ02|10YQR07FX089XQ02|10YQR07FX090XQ02|10YQR07FX091XQ02|10YQR07FX092XQ02|10YQR07FX093XQ02|10YQR07FX094XQ02|10YQR07FX095XQ02|10YQR07FX096XQ02|10YQR07FX097XQ02|10YQR07FX098XQ02|10YQR07FX099XQ02|10YQR07FX100XQ02|10YQR07FX101XQ02|10YQR07FX102XQ02|10YQR07FX103XQ02|10YQR07FX104XQ02|10YQR07FX105XQ02|10YQR07FX106XQ02|10YQR07FX107XQ02|10YQR07FX108XQ02|10YQR07FX109XQ02|10YQR07FX110XQ02|10YQR07FX111XQ02|10YQR07FX112XQ02|10YQR07FX113XQ02|10YQR07FX114XQ02|10YQR07FX115XQ02|10YQR07FX116XQ02|10YQR07FX117XQ02|10YQR07FX118XQ02|10YQR07FX119XQ02|10YQR07FX120XQ02|10YQR07FX121XQ02|10YQR07FX122XQ02|10YQR07FX123XQ02|10YQR07FX124XQ02|10YQR07FX125XQ02|10YQR07FX126XQ02|10YQR07FX127XQ02|10YQR07FX128XQ02|10YQR07FX129XQ02|10YQR07FX130XQ02|10YQR07FX131XQ02|10YQR07FX132XQ02|10YQR07FX133XQ02|10YQR07FX134XQ02|10YQR07FX135XQ02|10YQR07FX136XQ02|10YQR07FX137XQ02|10YQR07FX138XQ02|10YQR07FX139XQ02|10YQR07FX140XQ02|10YQR07FX141XQ02|10YQR07FX142XQ02|10YQR07FX143XQ02|10YQR07FX144XQ02|10YQR07FX145XQ02|10YQR07FX146XQ02|10YQR07FX147XQ02|10YQR07FX148XQ02|10YQR07FX149XQ02|10YQR07FX150XQ02|10YQR07FX151XQ02|10YQR07FX152XQ02|10YQR07FX153XQ02|10YQR07FX154XQ02|10YQR07FX155XQ02|10YQR07FX156XQ02|10YQR07FX157XQ02|10YQR07FX158XQ02|10YQR07FX159XQ02|10YQR07FX160XQ02|10YQR07FX161XQ02|10YQR07FX162XQ02|10YQR07FX163XQ02|
08.07.2013 06:00:00.000 |245.08          |230.40          |230.11          |231.63          |235.48          |246.68          |248.23          |238.85          |220.82          |211.69          |221.98          |212.51          |218.63          |232.27          |215.43          |236.22          |223.38          |187.80          |186.19          |187.85          |187.39          |183.32          |181.28          |210.72          |223.87          |235.44          |216.91          |189.60          |223.48          |224.09          |234.93          |224.71          |215.40          |189.88          |213.21          |231.71          |236.88          |226.95          |194.82          |231.28          |196.04          |197.68          |198.14          |196.41          |232.59          |195.72          |229.79          |230.34          |245.95          |212.14          |191.29          |237.51          |199.68          |245.15          |229.09          |246.91          |204.44          |248.21          |194.73          |208.91          |221.59          |259.40          |227.90          |185.50          |229.79          |202.31          |230.55          |207.52          |209.09          |233.81          |208.68          |233.49          |184.15          |207.79          |215.64          |237.72          |168.11          |218.02          |200.82          |252.24          |208.14          |252.11          |209.70          |252.03          |199.60          |220.73          |178.04          |223.25          |196.92          |157.73          |163.29          |224.58          |204.57          |232.74          |207.70          |208.29          |233.25          |201.13          |225.29          |183.24          |220.31          |244.27          |186.35          |181.29          |184.13          |241.43          |203.37          |250.72          |232.72          |251.50          |202.53          |238.23          |188.02          |211.59          |240.55          |213.76          |228.49          |195.71          |229.13          |196.11          |200.29          |202.39          |199.59          |231.88          |192.46          |227.54          |240.47          |232.62          |216.01          |188.43          |217.07          |223.97          |237.44          |232.12          |226.59          |190.98          |216.36          |237.74          |233.15          |221.94          |190.08          |193.09          |194.25          |192.92          |189.87          |181.74          |223.76          |234.78          |241.04          |236.51          |248.29          |228.82          |230.95          |212.12          |211.30          |224.60          |241.38          |306.01          |273.32          |242.82          |233.20          |223.34          |216.90          |
08.07.2013 06:00:10.000 |244.77          |230.40          |230.11          |231.37          |234.95          |246.68          |247.91          |238.59          |220.82          |211.69          |221.98          |212.04          |218.63          |231.88          |214.86          |236.22          |223.38          |187.80          |186.19          |187.56          |187.11          |183.07          |181.01          |210.72          |223.87          |235.13          |216.91          |189.60          |223.48          |223.83          |234.93          |224.71          |214.97          |189.57          |213.21          |231.71          |236.55          |226.95          |194.82          |231.28          |196.04          |197.68          |197.88          |196.41          |232.59          |195.72          |229.79          |230.34          |245.59          |212.14          |191.29          |237.51          |199.68          |245.15          |229.09          |246.91          |204.44          |248.21          |194.41          |208.91          |221.59          |259.40          |227.90          |185.50          |229.79          |202.31          |230.55          |207.52          |209.09          |233.81          |208.68          |233.49          |184.15          |207.79          |215.64          |237.72          |168.11          |218.02          |200.82          |252.24          |208.14          |252.11          |209.70          |252.03          |199.60          |220.73          |178.04          |223.25          |196.92          |157.27          |163.00          |224.58          |204.57          |232.74          |207.70          |208.29          |233.25          |201.13          |225.29          |182.93          |220.31          |243.94          |186.35          |181.29          |184.13          |241.43          |203.37          |250.72          |232.72          |251.50          |202.53          |238.23          |188.02          |211.59          |240.24          |213.50          |228.20          |195.42          |229.13          |196.11          |200.29          |202.39          |199.59          |231.88          |192.46          |227.54          |240.47          |232.32          |215.75          |188.16          |216.78          |223.62          |237.00          |232.12          |226.59          |190.98          |216.36          |237.42          |232.79          |221.67          |189.76          |193.09          |194.25          |192.92          |189.87          |181.74          |223.49          |234.36          |240.67          |235.97          |248.29          |228.82          |230.61          |212.12          |211.30          |224.33          |241.06          |305.70          |272.96          |242.32          |232.90          |223.34          |216.54          |
08.07.2013 06:00:20.000 |244.77          |230.40          |230.11          |231.37          |234.95          |246.68          |247.91          |238.59          |220.82          |211.69          |221.98          |212.33          |218.63          |231.77          |214.61          |236.22          |223.38          |187.80          |186.19          |187.56          |187.11          |183.07          |181.01          |210.72          |223.62          |235.13          |216.91          |189.60          |223.48          |223.83          |234.93          |224.71          |214.97          |189.57          |213.21          |231.71          |236.55          |226.95          |194.82          |231.28          |196.04          |197.68          |197.88          |196.41          |232.59          |195.72          |229.50          |230.34          |245.59          |212.46          |191.29          |237.88          |199.68          |245.15          |229.09          |246.91          |204.44          |248.21          |194.41          |208.91          |221.59          |259.40          |227.90          |185.50          |229.79          |202.31          |230.55          |207.52          |209.09          |233.81          |208.68          |233.49          |184.15          |207.79          |215.64          |237.72          |168.11          |218.27          |200.82          |252.24          |208.14          |252.11          |209.70          |252.03          |199.60          |220.73          |178.04          |223.25          |196.92          |157.61          |163.00          |224.58          |204.57          |232.74          |207.70          |208.29          |233.25          |201.13          |225.29          |182.93          |220.31          |243.94          |186.35          |181.29          |184.13          |241.43          |203.37          |250.72          |232.72          |251.50          |202.53          |238.23          |188.02          |211.59          |240.24          |213.50          |228.46          |195.42          |229.13          |196.11          |200.29          |202.39          |199.59          |231.88          |192.46          |227.54          |240.47          |232.32          |215.75          |188.16          |217.07          |223.62          |237.53          |232.12          |226.59          |190.98          |216.36          |237.42          |232.80          |221.67          |189.76          |193.09          |194.25          |192.92          |189.87          |181.74          |223.49          |234.36          |240.92          |236.89          |248.29          |228.82          |230.61          |212.12          |211.30          |224.33          |241.06          |306.01          |272.96          |242.46          |232.90          |223.34          |216.54          |
08.07.2013 06:00:30.000 |244.77          |230.40          |230.11          |231.37          |235.21          |246.68          |248.18          |238.59          |220.82          |211.69          |221.98          |212.33          |218.63          |232.14          |214.86          |236.72          |223.38          |187.80          |186.19          |187.56          |187.11          |183.07          |181.01          |210.72          |223.62          |235.13          |216.91          |189.60          |223.48          |223.83          |234.93          |224.71          |214.97          |189.57          |213.21          |231.71          |236.55          |226.95          |194.82          |231.28          |196.04          |197.68          |197.88          |196.41          |232.59          |195.72          |229.80          |230.34          |245.59          |212.46          |191.58          |237.88          |199.68          |245.15          |229.09          |246.91          |204.44          |248.21          |194.41          |208.91          |221.59          |259.40          |227.90          |185.76          |229.79          |202.31          |230.55          |207.52          |209.09          |233.81          |208.68          |233.49          |184.15          |207.79          |215.64          |238.10          |168.11          |218.27          |200.82          |252.24          |208.14          |252.11          |209.70          |252.03          |199.60          |220.73          |178.04          |223.25          |196.92          |157.61          |163.00          |224.58          |204.57          |232.74          |207.70          |208.29          |233.25          |201.13          |225.29          |182.93          |220.31          |243.94          |186.35          |181.29          |184.13          |241.43          |203.37          |250.72          |232.72          |251.50          |202.53          |238.23          |188.02          |211.59          |240.24          |213.50          |228.46          |195.42          |229.13          |196.11          |200.29          |202.39          |199.59          |231.88          |192.46          |227.54          |240.47          |232.32          |215.75          |188.16          |217.07          |223.87          |237.53          |232.12          |226.59          |190.98          |216.36          |237.42          |232.80          |221.67          |189.76          |193.09          |194.25          |192.92          |189.87          |181.74          |223.49          |234.36          |240.92          |236.18          |248.29          |228.82          |230.61          |212.12          |211.30          |224.33          |241.06          |306.01          |272.96          |242.46          |232.90          |223.34          |216.81          |
08.07.2013 06:00:40.000 |245.05          |230.66          |230.11          |231.76          |235.53          |246.68          |248.47          |239.02          |221.08          |212.07          |221.98          |212.65          |218.63          |232.47          |215.36          |236.72          |223.64          |188.15          |186.48          |187.82          |187.36          |183.41          |181.31          |210.72          |223.96          |235.45          |217.18          |189.60          |223.77          |224.28          |235.19          |225.00          |215.33          |190.00          |213.21          |231.71          |236.84          |227.21          |195.16          |231.56          |196.29          |197.98          |198.14          |196.41          |232.59          |195.72          |229.80          |230.34          |245.88          |212.46          |191.58          |237.88          |199.68          |245.43          |229.39          |247.19          |204.44          |248.21          |194.68          |208.91          |221.59          |259.77          |228.20          |185.76          |230.10          |202.31          |230.81          |207.78          |209.35          |233.81          |208.68          |233.49          |184.15          |207.79          |215.96          |238.10          |168.11          |218.27          |201.08          |252.51          |208.14          |252.43          |209.70          |252.03          |199.60          |220.73          |178.04          |223.25          |197.24          |157.61          |163.32          |224.88          |204.57          |232.99          |207.70          |208.29          |233.25          |201.13          |225.55          |183.28          |220.31          |244.32          |186.35          |181.29          |184.13          |241.93          |203.37          |250.97          |232.72          |251.50          |202.53          |238.23          |188.02          |211.89          |240.52          |213.85          |228.75          |195.85          |229.13          |196.11          |200.29          |202.39          |199.59          |231.88          |192.46          |227.54          |240.90          |232.74          |216.13          |188.45          |217.07          |224.15          |237.58          |232.43          |226.59          |190.98          |216.36          |237.72          |233.40          |222.02          |190.01          |193.09          |194.25          |192.92          |189.87          |181.74          |223.82          |234.62          |240.92          |236.73          |248.61          |228.82          |230.92          |212.12          |211.30          |224.67          |241.45          |306.53          |273.52          |242.97          |233.27          |223.60          |216.81          |
08.07.2013 06:00:50.000 |245.10          |230.46          |230.16          |231.76          |235.18          |246.68          |248.47          |239.02          |221.08          |211.81          |222.28          |212.21          |218.63          |232.06          |215.00          |236.72          |223.64          |188.15          |186.48          |187.82          |187.36          |183.41          |181.31          |210.72          |223.96          |235.73          |217.18          |189.90          |223.77          |224.28          |235.19          |225.00          |215.33          |190.00          |213.21          |231.71          |237.12          |227.21          |195.16          |231.56          |196.29          |197.98          |198.14          |196.41          |232.85          |195.72          |229.77          |230.34          |246.17          |212.46          |191.58          |238.15          |199.97          |245.43          |229.39          |247.19          |204.70          |248.50          |194.68          |208.91          |221.59          |259.77          |228.20          |185.76          |230.10          |202.62          |230.81          |207.78          |209.35          |233.81          |209.03          |233.77          |184.15          |207.79          |215.96          |238.10          |168.11          |218.60          |201.08          |252.51          |208.43          |252.43          |209.99          |252.36          |199.86          |220.99          |178.04          |223.25          |197.24          |157.61          |163.32          |224.88          |204.61          |232.99          |207.98          |208.57          |233.30          |201.13          |225.55          |183.28          |220.69          |244.32          |186.35          |181.29          |184.13          |241.93          |203.63          |250.97          |232.72          |251.82          |202.79          |238.48          |188.02          |211.89          |240.52          |213.85          |228.75          |195.85          |229.13          |196.11          |200.29          |202.39          |199.59          |232.14          |192.46          |227.54          |240.90          |232.74          |216.13          |188.45          |217.07          |224.15          |237.58          |232.43          |226.84          |190.98          |216.36          |237.72          |233.14          |222.02          |190.01          |193.09          |194.25          |192.92          |189.87          |181.74          |223.82          |234.62          |240.90          |235.99          |248.61          |228.82          |230.92          |212.12          |211.30          |224.67          |241.45          |306.24          |273.52          |242.97          |233.27          |223.60          |217.06          |
08.07.2013 06:01:00.000 |245.20          |230.69          |230.25          |231.66          |235.28          |246.68          |248.41          |238.99          |220.99          |211.86          |222.12          |212.34          |218.68          |232.15          |215.36          |236.72          |223.58          |188.08          |186.40          |187.86          |187.40          |183.30          |181.19          |210.69          |223.84          |235.59          |217.13          |189.81          |223.70          |224.09          |235.18          |224.86          |215.16          |189.77          |213.26          |231.75          |237.01          |227.35          |195.13          |231.69          |196.24          |197.90          |198.20          |196.52          |232.69          |195.82          |229.88          |230.37          |246.06          |212.58          |191.73          |238.06          |199.87          |245.43          |229.33          |247.08          |204.59          |248.37          |194.66          |208.97          |221.65          |259.76          |228.33          |185.92          |230.07          |202.53          |230.77          |207.77          |209.29          |233.91          |208.92          |233.66          |184.26          |207.87          |215.92          |238.31          |168.30          |218.49          |201.14          |252.45          |208.35          |252.36          |209.87          |252.21          |199.78          |220.89          |178.16          |223.34          |197.22          |157.57          |163.30          |224.82          |204.70          |232.93          |207.89          |208.48          |233.43          |201.32          |225.51          |183.26          |220.66          |244.32          |186.37          |181.36          |184.25          |241.63          |203.53          |250.92          |232.91          |251.71          |202.72          |238.55          |188.20          |211.95          |240.66          |213.80          |228.65          |195.75          |229.25          |196.27          |200.49          |202.60          |199.73          |232.08          |192.62          |227.67          |240.86          |232.65          |216.05          |188.39          |217.13          |224.05          |237.60          |232.43          |226.76          |191.14          |216.46          |237.81          |233.04          |221.89          |190.02          |193.20          |194.39          |193.07          |189.97          |181.86          |223.80          |234.72          |240.95          |236.63          |248.49          |228.92          |230.89          |212.19          |211.38          |224.67          |241.42          |306.31          |273.45          |242.84          |233.22          |223.58          |216.90          |
08.07.2013 06:01:10.000 |245.52          |230.69          |230.53          |231.96          |235.58          |246.97          |248.69          |239.27          |221.26          |212.17          |222.39          |212.76          |218.95          |232.45          |215.36          |236.72          |223.58          |188.08          |186.40          |187.86          |187.40          |183.30          |181.19          |210.97          |224.12          |235.87          |217.13          |189.81          |223.98          |224.41          |235.18          |225.13          |215.44          |190.06          |213.26          |232.01          |237.31          |227.35          |195.13          |231.96          |196.24          |197.90          |198.20          |196.52          |232.99          |195.82          |229.88          |230.63          |246.38          |212.58          |191.73          |238.06          |199.87          |245.72          |229.61          |247.40          |204.84          |248.70          |194.66          |208.97          |221.92          |260.10          |228.60          |185.92          |230.33          |202.53          |231.06          |207.77          |209.29          |234.23          |209.27          |233.97          |184.26          |207.87          |215.92          |238.31          |168.30          |218.49          |201.14          |252.76          |208.35          |252.68          |209.87          |252.53          |199.78          |221.16          |178.16          |223.60          |197.22          |157.57          |163.30          |224.82          |204.96          |233.21          |207.89          |208.48          |233.75          |201.32          |225.51          |183.26          |220.66          |244.64          |186.37          |181.36          |184.25          |241.99          |203.53          |251.22          |232.91          |251.99          |202.72          |238.55          |188.20          |211.95          |240.96          |214.06          |228.96          |196.00          |229.54          |196.27          |200.49          |202.60          |199.73          |232.34          |192.62          |227.95          |241.14          |232.94          |216.31          |188.39          |217.13          |224.05          |237.60          |232.43          |227.03          |191.14          |216.46          |238.09          |233.50          |222.20          |190.29          |193.20          |194.39          |193.07          |189.97          |181.86          |223.80          |234.72          |241.29          |237.12          |248.84          |229.18          |231.18          |212.19          |211.38          |224.94          |241.70          |306.78          |273.78          |243.10          |233.50          |223.86          |217.17          |
08.07.2013 06:01:20.000 |245.52          |230.69          |230.53          |231.96          |235.65          |246.67          |248.69          |239.27          |221.26          |212.17          |222.39          |212.50          |218.95          |232.56          |215.47          |236.72          |223.58          |188.08          |186.40          |187.86          |187.40          |183.30          |181.19          |210.97          |224.12          |235.87          |217.13          |189.81          |223.98          |224.41          |235.45          |225.13          |215.44          |190.06          |213.26          |232.01          |237.31          |227.35          |195.13          |231.96          |196.24          |197.90          |198.20          |196.52          |232.99          |195.82          |230.25          |230.63          |246.38          |212.58          |191.73          |238.06          |199.87          |245.72          |229.61          |247.40          |204.84          |248.70          |194.93          |208.97          |221.92          |260.10          |228.60          |185.92          |230.33          |202.53          |231.06          |207.77          |209.29          |234.23          |208.96          |233.97          |184.26          |207.87          |216.26          |238.31          |168.30          |218.49          |201.14          |252.76          |208.35          |252.68          |210.13          |252.53          |199.78          |221.16          |178.16          |223.60          |197.22          |157.57          |163.30          |224.82          |204.96          |233.21          |207.89          |208.48          |233.75          |201.32          |225.51          |183.26          |220.66          |244.64          |186.37          |181.36          |184.25          |241.99          |203.53          |251.22          |232.91          |251.99          |202.72          |238.55          |188.20          |211.95          |240.96          |214.06          |228.96          |196.00          |229.54          |196.27          |200.49          |202.60          |199.73          |232.34          |192.62          |227.95          |241.14          |232.94          |216.31          |188.39          |217.13          |224.05          |237.85          |232.43          |227.03          |191.14          |216.72          |238.09          |233.50          |222.20          |190.29          |193.20          |194.39          |193.07          |189.97          |181.86          |224.06          |235.03          |241.29          |236.91          |248.84          |229.18          |231.18          |212.44          |211.38          |224.94          |241.70          |306.51          |273.78          |243.10          |233.50          |223.86          |217.17          |
08.07.2013 06:01:30.000 |245.52          |230.95          |230.53          |231.96          |235.31          |246.67          |248.69          |239.27          |221.26          |212.17          |222.39          |212.50          |218.95          |232.20          |215.47          |237.03          |223.58          |188.08          |186.40          |187.86          |187.40          |183.30          |181.19          |210.97          |224.12          |235.87          |217.39          |189.81          |223.98          |224.41          |235.45          |225.13          |215.44          |190.06          |213.26          |232.01          |237.31          |227.66          |195.42          |231.96          |196.50          |197.90          |198.20          |196.52          |232.99          |195.82          |230.25          |230.63          |246.38          |212.99          |192.01          |238.43          |200.15          |245.72          |229.61          |247.40          |204.84          |248.70          |194.93          |208.97          |221.92          |260.10          |228.60          |186.19          |230.33          |202.80          |231.06          |207.77          |209.29          |234.23          |208.96          |233.97          |184.26          |208.14          |216.26          |238.66          |168.30          |218.85          |201.40          |252.76          |208.35          |252.68          |210.13          |252.53          |199.78          |221.16          |178.16          |223.60          |197.49          |157.57          |163.30          |225.10          |204.96          |233.21          |207.89          |208.48          |233.75          |201.59          |225.77          |183.51          |221.05          |244.64          |186.37          |181.36          |184.25          |241.99          |203.78          |251.22          |232.91          |251.99          |203.00          |238.88          |188.47          |212.23          |240.96          |214.06          |228.96          |196.00          |229.54          |196.27          |200.49          |202.60          |200.03          |232.34          |192.89          |227.95          |241.39          |232.94          |216.31          |188.39          |217.40          |224.33          |237.85          |232.72          |227.03          |191.40          |216.72          |238.09          |233.50          |222.20          |190.29          |193.20          |194.39          |193.07          |190.28          |182.12          |224.06          |235.03          |241.29          |236.91          |248.84          |229.18          |231.18          |212.44          |211.69          |224.94          |241.70          |306.51          |273.78          |243.10          |233.50          |223.86          |217.49          |
