Bushehr NPP      Operating period  1         Cur. time 08.07.2013 11:05:15.249  Server  DS2 (oper. arch.)
Unit 1           Teff              121.6     Begining time  08.07.2013 08:00:00.000
RSA protocol     Nakz              2979      Final time  08.07.2013 09:00:00.000

Time                    |11YQS01CT001XQ01|11YQS02CT001XQ01|11YQS03CT001XQ01|11YQS04CT001XQ01|11YQS05CT001XQ01|11YQS06CT001XQ01|11YQS07CT001XQ01|11YQS08CT001XQ01|11YQS09CT001XQ01|11YQS10CT001XQ01|11YQS11CT001XQ01|11YQS12CT001XQ01|11YQS13CT001XQ01|11YQS14CT001XQ01|11YQS15CT001XQ01|11YQS16CT001XQ01|11YQS17CT001XQ01|11YQS18CT001XQ01|11YQS19CT001XQ01|11YQS20CT001XQ01|11YQS21CT001XQ01|11YQS22CT001XQ01|11YQS23CT001XQ01|11YQS51CT001XQ01|11YQS52CT001XQ01|12YQS24CT001XQ01|12YQS25CT001XQ01|12YQS26CT001XQ01|12YQS27CT001XQ01|12YQS28CT001XQ01|12YQS29CT001XQ01|12YQS30CT001XQ01|12YQS31CT001XQ01|12YQS32CT001XQ01|12YQS33CT001XQ01|12YQS34CT001XQ01|12YQS35CT001XQ01|12YQS36CT001XQ01|12YQS37CT001XQ01|12YQS38CT001XQ01|12YQS39CT001XQ01|12YQS40CT001XQ01|12YQS41CT001XQ01|12YQS42CT001XQ01|12YQS43CT001XQ01|12YQS44CT001XQ01|12YQS45CT001XQ01|12YQS46CT001XQ01|12YQS53CT001XQ01|12YQS54CT001XQ01|
08.07.2013 08:10:10.000 |293.85          |290.91          |291.55          |290.91          |291.03          |293.70          |290.70          |291.87          |291.43          |291.10          |291.22          |291.04          |291.89          |291.03          |291.72          |291.52          |291.35          |292.12          |291.52          |291.18          |291.69          |291.97          |291.06          |0.000           |0.000           |291.17          |291.51          |291.61          |291.71          |291.88          |291.14          |291.65          |291.49          |291.18          |291.34          |291.56          |291.72          |290.21          |293.25          |291.79          |291.63          |299.22          |291.47          |291.01          |291.27          |291.51          |292.05          |291.08          |0.000           |0.000           |
08.07.2013 08:10:20.000 |293.76          |290.86          |291.49          |290.94          |291.08          |293.70          |290.73          |291.87          |291.37          |291.07          |291.27          |291.04          |291.86          |291.03          |291.72          |291.52          |291.27          |292.06          |291.41          |291.21          |291.72          |291.94          |291.01          |0.000           |0.000           |291.14          |291.42          |291.52          |291.68          |291.79          |291.17          |291.65          |291.52          |291.13          |291.25          |291.54          |291.69          |290.21          |293.22          |291.79          |291.60          |299.16          |291.49          |291.04          |291.29          |291.45          |292.07          |291.05          |0.000           |0.000           |
08.07.2013 08:10:30.000 |293.76          |290.86          |291.49          |290.94          |291.03          |293.67          |290.67          |291.81          |291.35          |291.07          |291.25          |291.07          |291.83          |291.06          |291.69          |291.46          |291.29          |292.06          |291.44          |291.24          |291.69          |291.92          |290.98          |0.000           |0.000           |291.08          |291.45          |291.49          |291.68          |291.85          |291.14          |291.65          |291.38          |291.18          |291.25          |291.54          |291.66          |290.21          |293.19          |291.67          |291.51          |299.16          |291.47          |291.04          |291.24          |291.42          |291.99          |290.90          |0.000           |0.000           |
08.07.2013 08:10:40.000 |293.71          |290.80          |291.44          |290.85          |290.97          |293.67          |290.58          |291.81          |291.31          |290.95          |291.25          |290.99          |291.83          |291.03          |291.63          |291.52          |291.24          |292.03          |291.40          |291.21          |291.63          |291.94          |291.06          |0.000           |0.000           |291.05          |291.39          |291.47          |291.60          |291.76          |291.05          |291.68          |291.35          |291.10          |291.19          |291.48          |291.63          |290.15          |293.19          |291.76          |291.54          |299.13          |291.38          |290.95          |291.21          |291.48          |291.93          |291.05          |0.000           |0.000           |
08.07.2013 08:10:50.000 |293.73          |290.77          |291.35          |290.79          |290.88          |293.53          |290.67          |291.78          |291.26          |291.07          |291.07          |290.93          |291.74          |290.92          |291.63          |291.43          |291.18          |291.94          |291.34          |290.92          |291.63          |291.88          |291.01          |0.000           |0.000           |291.05          |291.30          |291.44          |291.57          |291.71          |291.08          |291.45          |291.49          |291.10          |291.13          |291.45          |291.52          |290.09          |293.07          |291.76          |291.51          |299.02          |291.35          |290.81          |291.24          |291.45          |291.96          |291.02          |0.000           |0.000           |
08.07.2013 08:11:00.000 |293.68          |290.71          |291.38          |290.82          |290.94          |293.56          |290.52          |291.72          |291.26          |290.87          |291.13          |290.93          |291.74          |290.95          |291.57          |291.49          |291.15          |291.97          |291.34          |291.18          |291.57          |291.83          |290.80          |0.000           |0.000           |290.94          |291.30          |291.35          |291.54          |291.71          |291.02          |291.60          |291.23          |290.98          |291.13          |291.42          |291.58          |290.06          |293.07          |291.53          |291.45          |299.05          |291.29          |290.92          |291.09          |291.25          |291.93          |290.82          |0.000           |0.000           |
08.07.2013 08:11:10.000 |293.68          |290.68          |291.29          |290.70          |290.82          |293.44          |290.64          |291.63          |291.14          |291.01          |290.99          |290.87          |291.66          |290.78          |291.57          |291.23          |291.09          |291.85          |291.29          |290.89          |291.57          |291.74          |290.89          |0.000           |0.000           |291.02          |291.19          |291.35          |291.54          |291.65          |290.99          |291.31          |291.38          |291.01          |291.05          |291.33          |291.43          |290.01          |292.99          |291.64          |291.34          |298.96          |291.29          |290.78          |291.12          |291.34          |291.81          |290.84          |0.000           |0.000           |
08.07.2013 08:11:20.000 |293.50          |290.51          |291.29          |290.76          |290.88          |293.42          |290.35          |291.55          |291.17          |290.84          |291.10          |290.87          |291.69          |290.92          |291.46          |291.35          |290.98          |291.88          |291.17          |291.21          |291.46          |291.68          |290.60          |0.000           |0.000           |290.82          |291.25          |291.29          |291.42          |291.59          |290.88          |291.45          |291.09          |290.92          |291.05          |291.25          |291.52          |289.98          |292.99          |291.41          |291.34          |298.96          |291.24          |290.95          |290.95          |291.05          |291.82          |290.70          |0.000           |0.000           |
08.07.2013 08:11:30.000 |293.59          |290.63          |291.35          |290.79          |290.88          |293.47          |290.44          |291.66          |291.20          |290.92          |291.16          |290.90          |291.71          |290.89          |291.52          |291.41          |291.09          |291.91          |291.29          |291.13          |291.51          |291.80          |290.75          |0.000           |0.000           |291.00          |291.31          |291.38          |291.54          |291.71          |290.97          |291.48          |291.26          |290.95          |291.10          |291.33          |291.52          |290.01          |293.07          |291.58          |291.43          |299.02          |291.26          |290.87          |291.04          |291.19          |291.88          |290.82          |0.000           |0.000           |
08.07.2013 08:11:40.000 |293.62          |290.66          |291.38          |290.79          |290.88          |293.56          |290.46          |291.70          |291.23          |290.92          |291.13          |290.87          |291.74          |290.89          |291.55          |291.46          |291.12          |291.97          |291.32          |291.18          |291.51          |291.85          |290.78          |0.000           |0.000           |290.97          |291.31          |291.38          |291.51          |291.68          |290.99          |291.54          |291.26          |290.98          |291.10          |291.36          |291.55          |290.03          |293.10          |291.55          |291.45          |299.05          |291.29          |290.89          |291.04          |291.25          |291.93          |290.82          |0.000           |0.000           |
08.07.2013 08:11:50.000 |293.59          |290.63          |291.24          |290.67          |290.82          |293.45          |290.55          |291.61          |291.14          |290.87          |291.01          |290.84          |291.66          |290.81          |291.49          |291.32          |291.06          |291.82          |291.23          |290.87          |291.51          |291.77          |290.92          |0.000           |0.000           |290.91          |291.16          |291.29          |291.48          |291.62          |290.94          |291.42          |291.26          |290.95          |291.02          |291.33          |291.43          |289.98          |292.96          |291.64          |291.37          |298.96          |291.23          |290.69          |291.09          |291.34          |291.81          |290.85          |0.000           |0.000           |
08.07.2013 08:12:00.000 |293.59          |290.63          |291.29          |290.76          |290.85          |293.53          |290.50          |291.70          |291.14          |290.90          |291.04          |290.87          |291.69          |290.86          |291.55          |291.41          |291.03          |291.85          |291.23          |291.13          |291.54          |291.80          |290.86          |0.000           |0.000           |290.91          |291.22          |291.29          |291.51          |291.65          |290.91          |291.60          |291.26          |290.95          |291.05          |291.33          |291.49          |290.01          |293.07          |291.64          |291.43          |298.96          |291.26          |290.84          |291.07          |291.25          |291.88          |290.93          |0.000           |0.000           |
08.07.2013 08:12:10.000 |293.62          |290.63          |291.21          |290.67          |290.76          |293.47          |290.53          |291.69          |291.14          |290.87          |290.96          |290.81          |291.60          |290.78          |291.46          |291.35          |291.06          |291.82          |291.23          |290.90          |291.49          |291.77          |290.75          |0.000           |0.000           |290.94          |291.16          |291.29          |291.45          |291.59          |290.88          |291.39          |291.32          |290.89          |291.02          |291.33          |291.43          |289.92          |292.99          |291.50          |291.40          |298.90          |291.23          |290.78          |291.04          |291.25          |291.81          |290.85          |0.000           |0.000           |
08.07.2013 08:12:20.000 |293.53          |290.57          |291.24          |290.67          |290.76          |293.45          |290.29          |291.58          |291.08          |290.75          |291.01          |290.84          |291.60          |290.86          |291.40          |291.32          |291.01          |291.79          |291.17          |291.07          |291.40          |291.71          |290.69          |0.000           |0.000           |290.83          |291.19          |291.23          |291.42          |291.62          |290.85          |291.45          |291.06          |290.87          |290.96          |291.28          |291.43          |289.92          |292.99          |291.41          |291.31          |298.93          |291.23          |290.83          |290.92          |291.16          |291.84          |290.59          |0.000           |0.000           |
08.07.2013 08:12:30.000 |293.62          |290.60          |291.21          |290.62          |290.71          |293.39          |290.50          |291.58          |291.08          |290.84          |290.90          |290.78          |291.57          |290.72          |291.43          |291.23          |291.03          |291.79          |291.20          |290.84          |291.46          |291.68          |290.83          |0.000           |0.000           |290.91          |291.16          |291.26          |291.48          |291.59          |290.91          |291.31          |291.29          |290.89          |290.99          |291.30          |291.37          |289.89          |292.92          |291.58          |291.31          |298.90          |291.20          |290.69          |290.98          |291.25          |291.73          |290.85          |0.000           |0.000           |
08.07.2013 08:12:40.000 |293.59          |290.60          |291.35          |290.73          |290.91          |293.50          |290.41          |291.61          |291.20          |290.81          |291.13          |290.87          |291.71          |290.92          |291.52          |291.41          |291.07          |291.94          |291.26          |291.19          |291.51          |291.74          |290.72          |0.000           |0.000           |290.88          |291.34          |291.35          |291.48          |291.65          |290.94          |291.51          |291.15          |290.95          |291.10          |291.30          |291.55          |290.03          |293.04          |291.50          |291.37          |299.01          |291.26          |290.89          |291.01          |291.16          |291.85          |290.70          |0.000           |0.000           |
08.07.2013 08:12:50.000 |293.50          |290.54          |291.32          |290.79          |290.85          |293.47          |290.32          |291.58          |291.20          |290.78          |291.10          |290.87          |291.69          |290.89          |291.46          |291.43          |291.01          |291.91          |291.17          |291.27          |291.49          |291.71          |290.61          |0.000           |0.000           |290.85          |291.28          |291.32          |291.45          |291.62          |290.91          |291.51          |291.20          |290.87          |291.08          |291.25          |291.55          |289.98          |293.04          |291.41          |291.39          |299.01          |291.24          |290.95          |290.89          |291.02          |291.90          |290.71          |0.000           |0.000           |
08.07.2013 08:13:00.000 |293.51          |290.54          |291.26          |290.73          |290.85          |293.48          |290.38          |291.64          |291.08          |290.75          |291.01          |290.81          |291.66          |290.86          |291.49          |291.41          |291.01          |291.82          |291.14          |291.16          |291.49          |291.77          |290.63          |0.000           |0.000           |290.80          |291.16          |291.26          |291.42          |291.62          |290.94          |291.45          |291.23          |290.87          |290.99          |291.28          |291.46          |289.98          |293.04          |291.50          |291.39          |298.93          |291.23          |290.86          |291.01          |291.25          |291.84          |290.79          |0.000           |0.000           |
08.07.2013 08:13:10.000 |293.54          |290.57          |291.30          |290.73          |290.85          |293.54          |290.41          |291.64          |291.17          |290.78          |291.13          |290.87          |291.69          |290.90          |291.49          |291.44          |291.01          |291.88          |291.23          |291.19          |291.46          |291.74          |290.72          |0.000           |0.000           |290.86          |291.25          |291.29          |291.48          |291.62          |290.91          |291.57          |291.20          |290.87          |291.05          |291.28          |291.49          |290.01          |293.07          |291.53          |291.45          |299.01          |291.23          |290.83          |290.98          |291.11          |291.90          |290.76          |0.000           |0.000           |
08.07.2013 08:13:20.000 |293.56          |290.57          |291.18          |290.64          |290.79          |293.45          |290.44          |291.61          |291.05          |290.78          |290.96          |290.75          |291.60          |290.75          |291.49          |291.32          |291.01          |291.79          |291.17          |290.96          |291.49          |291.71          |290.72          |0.000           |0.000           |290.89          |291.16          |291.26          |291.48          |291.57          |290.91          |291.42          |291.23          |290.84          |290.96          |291.25          |291.38          |289.95          |292.98          |291.56          |291.33          |298.93          |291.17          |290.72          |291.01          |291.14          |291.79          |290.79          |0.000           |0.000           |
08.07.2013 08:13:30.000 |293.59          |290.57          |291.18          |290.64          |290.74          |293.39          |290.44          |291.58          |291.05          |290.87          |290.96          |290.78          |291.57          |290.72          |291.46          |291.21          |291.01          |291.77          |291.14          |290.87          |291.43          |291.65          |290.72          |0.000           |0.000           |290.89          |291.14          |291.26          |291.45          |291.57          |290.85          |291.28          |291.23          |290.89          |290.96          |291.28          |291.38          |289.89          |292.92          |291.53          |291.28          |298.90          |291.17          |290.69          |290.98          |291.17          |291.70          |290.79          |0.000           |0.000           |
08.07.2013 08:13:40.000 |293.56          |290.57          |291.15          |290.64          |290.74          |293.39          |290.42          |291.55          |291.08          |290.84          |290.93          |290.78          |291.60          |290.75          |291.46          |291.27          |291.01          |291.79          |291.14          |290.96          |291.43          |291.68          |290.75          |0.000           |0.000           |290.86          |291.16          |291.26          |291.45          |291.57          |290.88          |291.34          |291.20          |290.89          |290.96          |291.25          |291.38          |289.92          |292.89          |291.50          |291.28          |298.90          |291.17          |290.75          |290.98          |291.22          |291.73          |290.79          |0.000           |0.000           |
08.07.2013 08:13:50.000 |293.54          |290.54          |291.18          |290.58          |290.68          |293.34          |290.33          |291.55          |291.05          |290.72          |290.93          |290.72          |291.54          |290.69          |291.37          |291.24          |290.98          |291.77          |291.14          |290.87          |291.34          |291.65          |290.64          |0.000           |0.000           |290.80          |291.14          |291.23          |291.36          |291.48          |290.79          |291.25          |291.15          |290.78          |290.96          |291.19          |291.35          |289.86          |292.89          |291.35          |291.25          |298.90          |291.12          |290.66          |290.92          |291.08          |291.70          |290.68          |0.000           |0.000           |
08.07.2013 08:14:00.000 |293.54          |290.57          |291.30          |290.73          |290.82          |293.48          |290.42          |291.70          |291.17          |290.81          |291.07          |290.84          |291.66          |290.84          |291.52          |291.50          |291.03          |291.86          |291.17          |291.19          |291.49          |291.79          |290.75          |0.000           |0.000           |290.86          |291.25          |291.29          |291.42          |291.60          |290.91          |291.51          |291.29          |290.87          |291.05          |291.25          |291.49          |289.98          |293.09          |291.59          |291.51          |298.96          |291.20          |290.83          |290.98          |291.22          |291.93          |290.82          |0.000           |0.000           |
08.07.2013 08:14:10.000 |293.62          |290.60          |291.30          |290.70          |290.85          |293.48          |290.45          |291.70          |291.20          |290.87          |291.07          |290.84          |291.69          |290.81          |291.55          |291.44          |291.06          |291.88          |291.26          |291.13          |291.52          |291.79          |290.78          |0.000           |0.000           |290.89          |291.28          |291.38          |291.48          |291.63          |290.97          |291.51          |291.26          |290.92          |291.08          |291.28          |291.52          |290.01          |293.09          |291.56          |291.48          |299.01          |291.23          |290.86          |291.01          |291.17          |291.90          |290.80          |0.000           |0.000           |
08.07.2013 08:14:20.000 |293.68          |290.68          |291.27          |290.73          |290.85          |293.45          |290.59          |291.67          |291.11          |290.93          |291.01          |290.84          |291.66          |290.78          |291.55          |291.33          |291.09          |291.86          |291.26          |290.96          |291.55          |291.79          |290.81          |0.000           |0.000           |290.98          |291.22          |291.35          |291.51          |291.66          |290.97          |291.39          |291.41          |290.92          |291.02          |291.34          |291.46          |290.01          |293.03          |291.71          |291.42          |298.96          |291.26          |290.80          |291.04          |291.28          |291.87          |290.94          |0.000           |0.000           |
08.07.2013 08:14:30.000 |293.74          |290.71          |291.33          |290.87          |290.97          |293.54          |290.62          |291.75          |291.20          |291.02          |291.13          |290.96          |291.77          |290.95          |291.64          |291.47          |291.12          |291.94          |291.32          |291.16          |291.63          |291.88          |290.84          |0.000           |0.000           |291.03          |291.31          |291.44          |291.62          |291.77          |291.08          |291.53          |291.44          |291.04          |291.10          |291.42          |291.55          |290.12          |293.12          |291.71          |291.51          |299.04          |291.40          |290.97          |291.15          |291.28          |291.90          |290.79          |0.000           |0.000           |
08.07.2013 08:14:40.000 |293.74          |290.74          |291.39          |290.90          |291.00          |293.54          |290.62          |291.70          |291.26          |290.93          |291.19          |291.01          |291.80          |290.98          |291.61          |291.42          |291.15          |291.94          |291.35          |291.13          |291.63          |291.79          |290.79          |0.000           |0.000           |291.03          |291.31          |291.44          |291.62          |291.77          |291.05          |291.59          |291.29          |291.04          |291.13          |291.42          |291.61          |290.12          |293.09          |291.51          |291.45          |299.07          |291.40          |291.00          |291.09          |291.19          |291.93          |290.74          |0.000           |0.000           |
08.07.2013 08:14:50.000 |293.71          |290.71          |291.27          |290.79          |290.85          |293.54          |290.68          |291.75          |291.14          |290.99          |290.99          |290.93          |291.69          |290.89          |291.58          |291.36          |291.15          |291.91          |291.29          |291.02          |291.60          |291.82          |291.04          |0.000           |0.000           |291.03          |291.25          |291.38          |291.59          |291.71          |291.02          |291.42          |291.44          |291.07          |291.08          |291.42          |291.46          |290.04          |293.03          |291.68          |291.42          |299.01          |291.34          |290.86          |291.21          |291.46          |291.87          |290.97          |0.000           |0.000           |
08.07.2013 08:15:00.000 |293.68          |290.71          |291.30          |290.72          |290.85          |293.45          |290.59          |291.70          |291.17          |290.99          |291.02          |290.84          |291.69          |290.81          |291.58          |291.30          |291.09          |291.86          |291.26          |290.93          |291.58          |291.79          |290.99          |0.000           |0.000           |291.03          |291.23          |291.38          |291.51          |291.66          |291.05          |291.39          |291.41          |290.95          |291.08          |291.34          |291.46          |290.01          |293.00          |291.71          |291.39          |298.99          |291.28          |290.77          |291.09          |291.37          |291.87          |290.94          |0.000           |0.000           |
08.07.2013 08:15:10.000 |293.51          |290.54          |291.24          |290.67          |290.76          |293.45          |290.36          |291.64          |291.11          |290.73          |291.02          |290.84          |291.63          |290.87          |291.40          |291.39          |290.97          |291.80          |291.14          |290.99          |291.40          |291.73          |290.67          |0.000           |0.000           |290.83          |291.17          |291.23          |291.42          |291.60          |290.85          |291.53          |291.15          |290.86          |291.02          |291.19          |291.43          |289.90          |293.00          |291.36          |291.36          |298.95          |291.20          |290.77          |290.95          |291.08          |291.81          |290.71          |0.000           |0.000           |
08.07.2013 08:15:20.000 |293.48          |290.48          |291.15          |290.61          |290.71          |293.34          |290.28          |291.52          |291.00          |290.73          |290.87          |290.70          |291.54          |290.69          |291.37          |291.30          |290.92          |291.74          |291.11          |290.98          |291.34          |291.65          |290.64          |0.000           |0.000           |290.75          |291.08          |291.21          |291.33          |291.48          |290.79          |291.30          |291.09          |290.80          |290.90          |291.16          |291.35          |289.86          |292.89          |291.51          |291.27          |298.90          |291.11          |290.71          |290.86          |291.05          |291.75          |290.71          |0.000           |0.000           |
08.07.2013 08:15:30.000 |293.45          |290.48          |291.13          |290.58          |290.68          |293.31          |290.28          |291.49          |291.00          |290.70          |290.90          |290.70          |291.54          |290.75          |291.32          |291.19          |290.89          |291.74          |291.08          |290.93          |291.34          |291.59          |290.59          |0.000           |0.000           |290.77          |291.08          |291.18          |291.33          |291.48          |290.79          |291.33          |291.06          |290.78          |290.90          |291.16          |291.35          |289.81          |292.83          |291.33          |291.21          |298.87          |291.08          |290.69          |290.86          |291.05          |291.70          |290.59          |0.000           |0.000           |
08.07.2013 08:15:40.000 |293.45          |290.51          |291.18          |290.67          |290.74          |293.36          |290.30          |291.49          |291.03          |290.73          |290.96          |290.72          |291.52          |290.75          |291.40          |291.30          |290.94          |291.74          |291.11          |291.04          |291.40          |291.59          |290.59          |0.000           |0.000           |290.77          |291.11          |291.21          |291.36          |291.51          |290.85          |291.39          |291.09          |290.80          |290.93          |291.16          |291.35          |289.87          |292.92          |291.45          |291.27          |298.87          |291.11          |290.77          |290.86          |291.11          |291.75          |290.62          |0.000           |0.000           |
08.07.2013 08:15:50.000 |293.48          |290.48          |291.07          |290.55          |290.59          |293.31          |290.30          |291.55          |290.99          |290.76          |290.79          |290.70          |291.48          |290.67          |291.32          |291.19          |290.89          |291.68          |291.08          |290.84          |291.34          |291.65          |290.76          |0.000           |0.000           |290.80          |291.02          |291.18          |291.36          |291.48          |290.76          |291.30          |291.15          |290.86          |290.90          |291.22          |291.26          |289.78          |292.89          |291.45          |291.24          |298.81          |291.08          |290.63          |290.92          |291.17          |291.70          |290.76          |0.000           |0.000           |
08.07.2013 08:16:00.000 |293.45          |290.51          |291.13          |290.55          |290.71          |293.28          |290.39          |291.52          |291.00          |290.67          |290.90          |290.67          |291.54          |290.67          |291.37          |291.22          |290.92          |291.74          |291.11          |290.87          |291.34          |291.62          |290.64          |0.000           |0.000           |290.77          |291.08          |291.18          |291.31          |291.48          |290.76          |291.27          |291.12          |290.78          |290.90          |291.19          |291.35          |289.87          |292.91          |291.36          |291.30          |298.84          |291.06          |290.66          |290.92          |291.08          |291.75          |290.71          |0.000           |0.000           |
08.07.2013 08:16:10.000 |293.57          |290.57          |291.19          |290.61          |290.74          |293.39          |290.42          |291.61          |291.06          |290.79          |290.93          |290.75          |291.60          |290.75          |291.46          |291.30          |291.01          |291.82          |291.17          |290.96          |291.43          |291.73          |290.79          |0.000           |0.000           |290.83          |291.14          |291.21          |291.42          |291.57          |290.88          |291.39          |291.29          |290.86          |290.96          |291.25          |291.41          |289.90          |292.97          |291.54          |291.36          |298.92          |291.17          |290.74          |290.98          |291.19          |291.78          |290.82          |0.000           |0.000           |
08.07.2013 08:16:20.000 |293.45          |290.42          |291.13          |290.55          |290.68          |293.34          |290.25          |291.49          |291.02          |290.64          |290.93          |290.70          |291.54          |290.72          |291.34          |291.24          |290.89          |291.74          |291.05          |290.96          |291.34          |291.61          |290.62          |0.000           |0.000           |290.66          |291.08          |291.15          |291.31          |291.46          |290.79          |291.36          |291.06          |290.75          |290.93          |291.16          |291.35          |289.84          |292.94          |291.30          |291.24          |298.87          |291.08          |290.74          |290.95          |291.08          |291.75          |290.50          |0.000           |0.000           |
08.07.2013 08:16:30.000 |293.48          |290.51          |291.07          |290.55          |290.65          |293.25          |290.39          |291.50          |290.91          |290.78          |290.84          |290.67          |291.48          |290.64          |291.37          |291.16          |290.89          |291.68          |291.08          |290.75          |291.37          |291.61          |290.73          |0.000           |0.000           |290.77          |291.02          |291.12          |291.33          |291.46          |290.82          |291.19          |291.20          |290.80          |290.82          |291.16          |291.23          |289.84          |292.72          |291.48          |291.21          |298.78          |291.08          |290.57          |290.95          |291.17          |291.64          |290.68          |0.000           |0.000           |
08.07.2013 08:16:40.000 |293.46          |290.45          |291.01          |290.49          |290.62          |293.25          |290.33          |291.41          |290.91          |290.70          |290.78          |290.64          |291.45          |290.58          |291.34          |291.04          |290.86          |291.62          |291.03          |290.72          |291.34          |291.56          |290.73          |0.000           |0.000           |290.77          |290.96          |291.09          |291.33          |291.43          |290.76          |291.19          |291.12          |290.78          |290.82          |291.16          |291.20          |289.81          |292.75          |291.42          |291.15          |298.81          |291.06          |290.54          |290.83          |291.14          |291.58          |290.73          |0.000           |0.000           |
08.07.2013 08:16:50.000 |293.40          |290.39          |291.01          |290.46          |290.59          |293.22          |290.28          |291.38          |290.91          |290.73          |290.78          |290.61          |291.43          |290.55          |291.29          |291.01          |290.83          |291.59          |291.00          |290.72          |291.29          |291.50          |290.56          |0.000           |0.000           |290.74          |290.96          |291.06          |291.28          |291.40          |290.70          |291.07          |291.06          |290.75          |290.79          |291.08          |291.23          |289.78          |292.77          |291.36          |291.13          |298.78          |291.00          |290.54          |290.78          |290.99          |291.55          |290.62          |0.000           |0.000           |
08.07.2013 08:17:00.000 |293.40          |290.39          |291.10          |290.55          |290.65          |293.30          |290.19          |291.44          |290.94          |290.67          |290.90          |290.70          |291.48          |290.73          |291.29          |291.24          |290.83          |291.68          |291.03          |290.90          |291.31          |291.58          |290.59          |0.000           |0.000           |290.66          |291.08          |291.09          |291.31          |291.46          |290.73          |291.42          |290.97          |290.75          |290.84          |291.11          |291.32          |289.81          |292.89          |291.21          |291.18          |298.81          |291.08          |290.71          |290.84          |291.02          |291.70          |290.42          |0.000           |0.000           |
08.07.2013 08:17:10.000 |293.48          |290.51          |291.19          |290.67          |290.79          |293.36          |290.36          |291.50          |291.06          |290.72          |290.96          |290.70          |291.57          |290.73          |291.37          |291.24          |290.95          |291.77          |291.11          |291.01          |291.40          |291.64          |290.53          |0.000           |0.000           |290.77          |291.14          |291.18          |291.33          |291.51          |290.82          |291.36          |291.12          |290.78          |290.93          |291.16          |291.38          |289.87          |292.92          |291.27          |291.21          |298.89          |291.14          |290.77          |290.89          |290.96          |291.75          |290.53          |0.000           |0.000           |
08.07.2013 08:17:20.000 |293.57          |290.62          |291.24          |290.72          |290.88          |293.42          |290.48          |291.61          |291.11          |290.81          |291.07          |290.84          |291.66          |290.87          |291.49          |291.36          |291.04          |291.85          |291.23          |291.04          |291.52          |291.73          |290.73          |0.000           |0.000           |290.91          |291.19          |291.30          |291.48          |291.63          |290.94          |291.36          |291.29          |290.89          |291.02          |291.31          |291.46          |289.99          |292.95          |291.45          |291.36          |299.01          |291.23          |290.83          |291.01          |291.17          |291.78          |290.73          |0.000           |0.000           |
08.07.2013 08:17:30.000 |293.63          |290.62          |291.30          |290.78          |290.91          |293.48          |290.51          |291.67          |291.14          |290.87          |291.10          |290.90          |291.71          |290.93          |291.55          |291.42          |291.07          |291.88          |291.23          |291.16          |291.55          |291.79          |290.82          |0.000           |0.000           |290.92          |291.25          |291.32          |291.51          |291.63          |290.99          |291.48          |291.21          |290.95          |291.05          |291.34          |291.52          |290.04          |293.06          |291.60          |291.42          |299.01          |291.32          |290.92          |291.12          |291.31          |291.87          |290.76          |0.000           |0.000           |
08.07.2013 08:17:40.000 |293.60          |290.59          |291.31          |290.81          |290.94          |293.45          |290.42          |291.67          |291.20          |290.90          |291.04          |290.87          |291.69          |290.90          |291.52          |291.42          |291.01          |291.91          |291.20          |291.27          |291.52          |291.79          |290.70          |0.000           |0.000           |290.91          |291.25          |291.30          |291.54          |291.66          |290.97          |291.51          |291.15          |290.92          |291.10          |291.39          |291.49          |290.02          |293.00          |291.51          |291.39          |299.03          |291.29          |290.80          |291.09          |291.28          |291.84          |290.65          |0.000           |0.000           |
08.07.2013 08:17:50.000 |293.57          |290.59          |291.28          |290.73          |290.88          |293.51          |290.42          |291.70          |291.17          |290.84          |291.10          |290.84          |291.69          |290.87          |291.52          |291.44          |291.04          |291.85          |291.20          |291.10          |291.49          |291.79          |290.79          |0.000           |0.000           |290.88          |291.22          |291.30          |291.48          |291.63          |290.97          |291.48          |291.21          |290.92          |291.02          |291.31          |291.49          |290.02          |293.06          |291.59          |291.47          |299.01          |291.26          |290.83          |291.01          |291.25          |291.90          |290.79          |0.000           |0.000           |
08.07.2013 08:18:00.000 |293.66          |290.68          |291.28          |290.67          |290.82          |293.42          |290.50          |291.64          |291.17          |290.96          |291.01          |290.81          |291.66          |290.81          |291.55          |291.27          |291.07          |291.88          |291.28          |290.87          |291.52          |291.73          |290.96          |0.000           |0.000           |290.91          |291.22          |291.32          |291.51          |291.63          |290.94          |291.39          |291.32          |290.92          |291.08          |291.37          |291.46          |289.99          |292.98          |291.68          |291.42          |298.95          |291.26          |290.77          |291.09          |291.40          |291.78          |290.96          |0.000           |0.000           |
08.07.2013 08:18:10.000 |293.66          |290.65          |291.31          |290.70          |290.85          |293.48          |290.47          |291.64          |291.20          |290.90          |291.04          |290.84          |291.69          |290.84          |291.52          |291.35          |291.10          |291.91          |291.28          |291.01          |291.55          |291.76          |290.81          |0.000           |0.000           |290.91          |291.28          |291.35          |291.48          |291.63          |290.97          |291.39          |291.29          |290.89          |291.08          |291.31          |291.49          |290.04          |292.98          |291.51          |291.39          |299.01          |291.29          |290.86          |291.07          |291.25          |291.84          |290.79          |0.000           |0.000           |
