Bushehr NPP      Operating period  1         Cur. time 08.07.2013 11:04:51.026  Server  DS2 (oper. arch.)
Unit 1           Teff              121.6     Begining time  08.07.2013 08:00:00.000
RSA protocol     Nakz              2979      Final time  08.07.2013 09:00:00.000

Time                    |11YQS01CT001XQ02|11YQS02CT001XQ02|11YQS03CT001XQ02|11YQS04CT001XQ02|11YQS05CT001XQ02|11YQS06CT001XQ02|11YQS07CT001XQ02|11YQS08CT001XQ02|11YQS09CT001XQ02|11YQS10CT001XQ02|11YQS11CT001XQ02|11YQS12CT001XQ02|11YQS13CT001XQ02|11YQS14CT001XQ02|11YQS15CT001XQ02|11YQS16CT001XQ02|11YQS17CT001XQ02|11YQS18CT001XQ02|11YQS19CT001XQ02|11YQS20CT001XQ02|11YQS21CT001XQ02|11YQS22CT001XQ02|11YQS23CT001XQ02|11YQS51CT001XQ02|11YQS52CT001XQ02|12YQS24CT001XQ02|12YQS25CT001XQ02|12YQS26CT001XQ02|12YQS27CT001XQ02|12YQS28CT001XQ02|12YQS29CT001XQ02|12YQS30CT001XQ02|12YQS31CT001XQ02|12YQS32CT001XQ02|12YQS33CT001XQ02|12YQS34CT001XQ02|12YQS35CT001XQ02|12YQS36CT001XQ02|12YQS37CT001XQ02|12YQS38CT001XQ02|12YQS39CT001XQ02|12YQS40CT001XQ02|12YQS41CT001XQ02|12YQS42CT001XQ02|12YQS43CT001XQ02|12YQS44CT001XQ02|12YQS45CT001XQ02|12YQS46CT001XQ02|12YQS53CT001XQ02|12YQS54CT001XQ02|
08.07.2013 08:13:30.000 |9.748           |9.546           |9.657           |9.764           |9.758           |9.838           |9.766           |9.784           |9.605           |9.431           |9.741           |9.685           |9.610           |9.647           |9.738           |9.782           |9.442           |9.492           |9.536           |9.725           |9.771           |9.793           |9.795           |0.000           |0.000           |9.473           |9.467           |9.522           |9.778           |9.639           |9.657           |9.801           |9.797           |9.419           |9.627           |9.696           |9.720           |9.601           |9.865           |9.788           |9.784           |9.787           |9.751           |9.782           |9.794           |9.801           |9.815           |9.754           |0.000           |-1.000          |
08.07.2013 08:13:40.000 |9.747           |9.546           |9.655           |9.764           |9.758           |9.838           |9.766           |9.783           |9.607           |9.430           |9.740           |9.685           |9.611           |9.648           |9.738           |9.784           |9.442           |9.493           |9.536           |9.728           |9.771           |9.793           |9.796           |0.000           |0.000           |9.472           |9.468           |9.522           |9.778           |9.639           |9.658           |9.803           |9.796           |9.419           |9.627           |9.695           |9.720           |9.602           |9.864           |9.787           |9.784           |9.787           |9.751           |9.784           |9.794           |9.803           |9.816           |9.754           |0.000           |-1.000          |
08.07.2013 08:13:50.000 |9.746           |9.545           |9.658           |9.763           |9.757           |9.837           |9.764           |9.783           |9.607           |9.428           |9.740           |9.683           |9.609           |9.647           |9.734           |9.783           |9.442           |9.493           |9.536           |9.731           |9.768           |9.791           |9.789           |0.000           |0.000           |9.472           |9.469           |9.521           |9.776           |9.638           |9.655           |9.803           |9.795           |9.416           |9.627           |9.692           |9.719           |9.599           |9.864           |9.785           |9.784           |9.787           |9.750           |9.782           |9.793           |9.796           |9.816           |9.746           |0.000           |-1.000          |
08.07.2013 08:14:00.000 |9.746           |9.546           |9.661           |9.768           |9.762           |9.843           |9.766           |9.789           |9.610           |9.429           |9.746           |9.688           |9.614           |9.652           |9.740           |9.794           |9.443           |9.497           |9.537           |9.739           |9.773           |9.797           |9.796           |0.000           |0.000           |9.473           |9.472           |9.523           |9.777           |9.640           |9.659           |9.810           |9.800           |9.418           |9.630           |9.695           |9.725           |9.605           |9.872           |9.791           |9.793           |9.789           |9.752           |9.788           |9.794           |9.802           |9.825           |9.757           |0.000           |-1.000          |
08.07.2013 08:14:10.000 |9.748           |9.548           |9.663           |9.766           |9.763           |9.844           |9.771           |9.790           |9.611           |9.431           |9.747           |9.688           |9.615           |9.649           |9.740           |9.791           |9.444           |9.498           |9.540           |9.733           |9.775           |9.797           |9.800           |0.000           |0.000           |9.474           |9.473           |9.526           |9.779           |9.642           |9.661           |9.810           |9.801           |9.421           |9.632           |9.697           |9.725           |9.607           |9.871           |9.790           |9.791           |9.791           |9.752           |9.787           |9.799           |9.804           |9.824           |9.757           |0.000           |-1.000          |
08.07.2013 08:14:20.000 |9.752           |9.551           |9.661           |9.768           |9.763           |9.841           |9.773           |9.788           |9.609           |9.434           |9.744           |9.688           |9.614           |9.649           |9.742           |9.788           |9.446           |9.497           |9.541           |9.729           |9.776           |9.797           |9.800           |0.000           |0.000           |9.478           |9.471           |9.526           |9.781           |9.642           |9.661           |9.804           |9.804           |9.421           |9.629           |9.698           |9.723           |9.607           |9.869           |9.796           |9.789           |9.789           |9.753           |9.785           |9.796           |9.806           |9.821           |9.762           |0.000           |-1.000          |
08.07.2013 08:14:30.000 |9.754           |9.552           |9.664           |9.773           |9.768           |9.845           |9.775           |9.791           |9.613           |9.437           |9.750           |9.692           |9.618           |9.657           |9.746           |9.794           |9.447           |9.500           |9.543           |9.738           |9.779           |9.800           |9.801           |0.000           |0.000           |9.480           |9.474           |9.529           |9.785           |9.647           |9.666           |9.810           |9.806           |9.425           |9.633           |9.702           |9.727           |9.611           |9.872           |9.796           |9.793           |9.793           |9.759           |9.793           |9.801           |9.806           |9.824           |9.754           |0.000           |-1.000          |
08.07.2013 08:14:40.000 |9.752           |9.549           |9.666           |9.773           |9.766           |9.845           |9.771           |9.790           |9.614           |9.435           |9.751           |9.694           |9.618           |9.658           |9.745           |9.794           |9.447           |9.500           |9.542           |9.740           |9.777           |9.799           |9.802           |0.000           |0.000           |9.478           |9.475           |9.527           |9.785           |9.646           |9.665           |9.813           |9.799           |9.424           |9.635           |9.701           |9.728           |9.610           |9.872           |9.793           |9.790           |9.794           |9.758           |9.793           |9.799           |9.807           |9.824           |9.757           |0.000           |-1.000          |
08.07.2013 08:14:50.000 |9.753           |9.551           |9.663           |9.768           |9.763           |9.844           |9.776           |9.789           |9.611           |9.437           |9.745           |9.690           |9.615           |9.652           |9.742           |9.787           |9.446           |9.498           |9.542           |9.731           |9.777           |9.796           |9.806           |0.000           |0.000           |9.480           |9.472           |9.527           |9.783           |9.644           |9.664           |9.804           |9.806           |9.424           |9.632           |9.701           |9.723           |9.608           |9.869           |9.795           |9.789           |9.790           |9.756           |9.787           |9.799           |9.809           |9.820           |9.762           |0.000           |-1.000          |
08.07.2013 08:15:00.000 |9.752           |9.551           |9.663           |9.766           |9.763           |9.841           |9.775           |9.789           |9.611           |9.436           |9.745           |9.688           |9.615           |9.651           |9.744           |9.787           |9.446           |9.497           |9.541           |9.728           |9.777           |9.796           |9.807           |0.000           |0.000           |9.480           |9.472           |9.527           |9.781           |9.642           |9.665           |9.804           |9.804           |9.422           |9.632           |9.698           |9.723           |9.607           |9.868           |9.797           |9.788           |9.790           |9.753           |9.784           |9.799           |9.809           |9.821           |9.762           |0.000           |-1.000          |
08.07.2013 08:15:10.000 |9.746           |9.545           |9.659           |9.764           |9.758           |9.840           |9.768           |9.785           |9.608           |9.429           |9.744           |9.685           |9.611           |9.649           |9.738           |9.789           |9.442           |9.495           |9.537           |9.731           |9.771           |9.794           |9.797           |0.000           |0.000           |9.472           |9.469           |9.521           |9.777           |9.639           |9.657           |9.806           |9.797           |9.417           |9.628           |9.694           |9.721           |9.603           |9.866           |9.784           |9.785           |9.788           |9.750           |9.781           |9.795           |9.802           |9.819           |9.748           |0.000           |-1.000          |
08.07.2013 08:15:20.000 |9.744           |9.542           |9.657           |9.762           |9.756           |9.837           |9.764           |9.783           |9.604           |9.427           |9.739           |9.683           |9.608           |9.646           |9.735           |9.783           |9.438           |9.491           |9.534           |9.729           |9.769           |9.791           |9.794           |0.000           |0.000           |9.469           |9.466           |9.518           |9.773           |9.635           |9.654           |9.800           |9.795           |9.415           |9.624           |9.691           |9.719           |9.601           |9.862           |9.784           |9.781           |9.784           |9.747           |9.781           |9.790           |9.799           |9.815           |9.753           |0.000           |-1.000          |
08.07.2013 08:15:30.000 |9.744           |9.542           |9.655           |9.759           |9.754           |9.834           |9.762           |9.779           |9.603           |9.424           |9.738           |9.680           |9.607           |9.644           |9.733           |9.782           |9.438           |9.491           |9.534           |9.726           |9.766           |9.787           |9.794           |0.000           |0.000           |9.467           |9.465           |9.517           |9.772           |9.634           |9.653           |9.799           |9.790           |9.412           |9.623           |9.690           |9.716           |9.598           |9.859           |9.785           |9.778           |9.784           |9.746           |9.778           |9.789           |9.797           |9.812           |9.747           |0.000           |-1.000          |
08.07.2013 08:15:40.000 |9.744           |9.541           |9.657           |9.763           |9.758           |9.838           |9.764           |9.782           |9.604           |9.425           |9.742           |9.683           |9.610           |9.648           |9.735           |9.784           |9.437           |9.491           |9.533           |9.729           |9.770           |9.789           |9.794           |0.000           |0.000           |9.468           |9.466           |9.518           |9.775           |9.636           |9.655           |9.803           |9.791           |9.415           |9.626           |9.691           |9.720           |9.602           |9.863           |9.783           |9.782           |9.784           |9.748           |9.784           |9.789           |9.795           |9.816           |9.747           |0.000           |-1.000          |
08.07.2013 08:15:50.000 |9.745           |9.541           |9.653           |9.759           |9.752           |9.835           |9.763           |9.783           |9.603           |9.428           |9.735           |9.682           |9.607           |9.645           |9.733           |9.783           |9.437           |9.489           |9.533           |9.723           |9.768           |9.790           |9.799           |0.000           |0.000           |9.471           |9.464           |9.518           |9.775           |9.635           |9.653           |9.801           |9.794           |9.417           |9.624           |9.692           |9.715           |9.598           |9.862           |9.787           |9.781           |9.783           |9.746           |9.778           |9.791           |9.801           |9.814           |9.753           |0.000           |-1.000          |
08.07.2013 08:16:00.000 |9.744           |9.541           |9.657           |9.758           |9.757           |9.835           |9.768           |9.784           |9.604           |9.423           |9.740           |9.679           |9.609           |9.645           |9.735           |9.785           |9.438           |9.491           |9.534           |9.726           |9.770           |9.790           |9.794           |0.000           |0.000           |9.469           |9.466           |9.518           |9.772           |9.635           |9.654           |9.801           |9.797           |9.413           |9.626           |9.691           |9.719           |9.602           |9.863           |9.785           |9.782           |9.784           |9.745           |9.777           |9.793           |9.800           |9.815           |9.748           |0.000           |-1.000          |
08.07.2013 08:16:10.000 |9.748           |9.543           |9.659           |9.764           |9.758           |9.839           |9.769           |9.787           |9.605           |9.431           |9.740           |9.685           |9.611           |9.649           |9.738           |9.788           |9.441           |9.492           |9.536           |9.727           |9.772           |9.793           |9.800           |0.000           |0.000           |9.473           |9.467           |9.521           |9.778           |9.640           |9.659           |9.804           |9.799           |9.418           |9.627           |9.694           |9.720           |9.604           |9.865           |9.793           |9.785           |9.785           |9.750           |9.784           |9.795           |9.803           |9.816           |9.756           |0.000           |-1.000          |
08.07.2013 08:16:20.000 |9.744           |9.539           |9.657           |9.759           |9.757           |9.837           |9.760           |9.781           |9.604           |9.423           |9.741           |9.682           |9.609           |9.647           |9.734           |9.785           |9.437           |9.491           |9.531           |9.728           |9.768           |9.788           |9.793           |0.000           |0.000           |9.465           |9.466           |9.517           |9.772           |9.635           |9.654           |9.803           |9.790           |9.412           |9.626           |9.691           |9.719           |9.601           |9.864           |9.782           |9.781           |9.784           |9.746           |9.782           |9.793           |9.797           |9.816           |9.742           |0.000           |-1.000          |
08.07.2013 08:16:30.000 |9.746           |9.541           |9.654           |9.758           |9.753           |9.833           |9.765           |9.782           |9.602           |9.427           |9.737           |9.680           |9.607           |9.642           |9.734           |9.782           |9.437           |9.489           |9.533           |9.721           |9.769           |9.788           |9.801           |0.000           |0.000           |9.469           |9.464           |9.517           |9.773           |9.635           |9.654           |9.800           |9.795           |9.415           |9.623           |9.692           |9.715           |9.601           |9.859           |9.785           |9.781           |9.781           |9.745           |9.775           |9.791           |9.802           |9.812           |9.753           |0.000           |-1.000          |
08.07.2013 08:16:40.000 |9.745           |9.540           |9.653           |9.756           |9.753           |9.831           |9.768           |9.779           |9.601           |9.421           |9.737           |9.678           |9.605           |9.642           |9.732           |9.782           |9.436           |9.486           |9.530           |9.716           |9.768           |9.787           |9.793           |0.000           |0.000           |9.468           |9.461           |9.516           |9.772           |9.634           |9.653           |9.795           |9.797           |9.410           |9.621           |9.689           |9.714           |9.598           |9.858           |9.783           |9.778           |9.779           |9.744           |9.775           |9.790           |9.797           |9.812           |9.748           |0.000           |-1.000          |
08.07.2013 08:16:50.000 |9.742           |9.537           |9.652           |9.756           |9.752           |9.831           |9.762           |9.777           |9.599           |9.427           |9.734           |9.678           |9.604           |9.641           |9.732           |9.776           |9.435           |9.485           |9.529           |9.719           |9.765           |9.783           |9.790           |0.000           |0.000           |9.467           |9.460           |9.515           |9.771           |9.633           |9.651           |9.791           |9.791           |9.412           |9.620           |9.688           |9.714           |9.598           |9.857           |9.784           |9.776           |9.779           |9.742           |9.775           |9.787           |9.794           |9.807           |9.747           |0.000           |-1.000          |
08.07.2013 08:17:00.000 |9.742           |9.537           |9.655           |9.759           |9.754           |9.834           |9.758           |9.779           |9.602           |9.423           |9.740           |9.682           |9.607           |9.648           |9.732           |9.785           |9.435           |9.489           |9.530           |9.726           |9.766           |9.787           |9.791           |0.000           |0.000           |9.464           |9.465           |9.516           |9.772           |9.635           |9.652           |9.806           |9.787           |9.412           |9.622           |9.689           |9.717           |9.599           |9.862           |9.778           |9.778           |9.781           |9.746           |9.781           |9.789           |9.795           |9.814           |9.739           |0.000           |-1.000          |
08.07.2013 08:17:10.000 |9.745           |9.541           |9.660           |9.765           |9.759           |9.837           |9.762           |9.779           |9.605           |9.424           |9.744           |9.684           |9.610           |9.652           |9.735           |9.788           |9.438           |9.492           |9.534           |9.735           |9.770           |9.788           |9.789           |0.000           |0.000           |9.466           |9.468           |9.518           |9.776           |9.639           |9.655           |9.807           |9.788           |9.415           |9.627           |9.691           |9.721           |9.603           |9.863           |9.783           |9.782           |9.784           |9.750           |9.787           |9.789           |9.793           |9.816           |9.745           |0.000           |-1.000          |
08.07.2013 08:17:20.000 |9.750           |9.547           |9.661           |9.766           |9.764           |9.839           |9.770           |9.787           |9.609           |9.429           |9.746           |9.688           |9.614           |9.654           |9.740           |9.790           |9.444           |9.495           |9.539           |9.732           |9.775           |9.793           |9.797           |0.000           |0.000           |9.473           |9.469           |9.524           |9.779           |9.642           |9.660           |9.803           |9.801           |9.418           |9.629           |9.697           |9.722           |9.608           |9.865           |9.788           |9.785           |9.788           |9.752           |9.785           |9.796           |9.801           |9.818           |9.752           |0.000           |-1.000          |
08.07.2013 08:17:30.000 |9.752           |9.547           |9.665           |9.771           |9.766           |9.841           |9.769           |9.788           |9.611           |9.431           |9.748           |9.690           |9.616           |9.657           |9.742           |9.794           |9.446           |9.497           |9.540           |9.737           |9.776           |9.796           |9.796           |0.000           |0.000           |9.472           |9.473           |9.526           |9.782           |9.645           |9.661           |9.813           |9.801           |9.421           |9.632           |9.698           |9.725           |9.610           |9.870           |9.788           |9.789           |9.789           |9.754           |9.790           |9.796           |9.801           |9.822           |9.754           |0.000           |-1.000          |
08.07.2013 08:17:40.000 |9.752           |9.546           |9.665           |9.770           |9.766           |9.840           |9.768           |9.788           |9.611           |9.433           |9.745           |9.689           |9.615           |9.655           |9.741           |9.791           |9.443           |9.497           |9.537           |9.741           |9.775           |9.795           |9.795           |0.000           |0.000           |9.473           |9.472           |9.524           |9.782           |9.645           |9.661           |9.809           |9.795           |9.419           |9.633           |9.701           |9.723           |9.609           |9.868           |9.789           |9.787           |9.789           |9.754           |9.785           |9.799           |9.806           |9.820           |9.748           |0.000           |-1.000          |
08.07.2013 08:17:50.000 |9.751           |9.546           |9.664           |9.768           |9.764           |9.843           |9.768           |9.789           |9.610           |9.430           |9.747           |9.688           |9.615           |9.654           |9.741           |9.793           |9.444           |9.495           |9.537           |9.734           |9.773           |9.796           |9.799           |0.000           |0.000           |9.472           |9.471           |9.524           |9.779           |9.644           |9.661           |9.809           |9.797           |9.419           |9.629           |9.697           |9.723           |9.609           |9.870           |9.793           |9.790           |9.788           |9.753           |9.787           |9.796           |9.804           |9.822           |9.754           |0.000           |-1.000          |
08.07.2013 08:18:00.000 |9.756           |9.549           |9.663           |9.766           |9.763           |9.839           |9.776           |9.788           |9.609           |9.437           |9.742           |9.689           |9.614           |9.652           |9.744           |9.783           |9.448           |9.495           |9.540           |9.727           |9.778           |9.794           |9.810           |0.000           |0.000           |9.477           |9.469           |9.527           |9.782           |9.645           |9.663           |9.800           |9.804           |9.422           |9.630           |9.701           |9.721           |9.609           |9.864           |9.799           |9.788           |9.787           |9.754           |9.784           |9.802           |9.814           |9.818           |9.763           |0.000           |-1.000          |
08.07.2013 08:18:10.000 |9.754           |9.548           |9.665           |9.766           |9.764           |9.841           |9.769           |9.787           |9.611           |9.433           |9.745           |9.689           |9.615           |9.653           |9.741           |9.788           |9.448           |9.497           |9.540           |9.731           |9.776           |9.795           |9.799           |0.000           |0.000           |9.473           |9.472           |9.527           |9.781           |9.644           |9.661           |9.806           |9.800           |9.418           |9.632           |9.698           |9.723           |9.610           |9.866           |9.789           |9.787           |9.788           |9.754           |9.787           |9.799           |9.804           |9.820           |9.754           |0.000           |-1.000          |
08.07.2013 08:18:20.000 |9.754           |9.549           |9.664           |9.765           |9.763           |9.841           |9.770           |9.785           |9.610           |9.431           |9.747           |9.689           |9.615           |9.657           |9.741           |9.783           |9.448           |9.496           |9.540           |9.726           |9.775           |9.794           |9.802           |0.000           |0.000           |9.474           |9.471           |9.526           |9.779           |9.645           |9.661           |9.807           |9.800           |9.418           |9.630           |9.697           |9.723           |9.610           |9.868           |9.790           |9.785           |9.787           |9.753           |9.788           |9.797           |9.806           |9.819           |9.756           |0.000           |-1.000          |
08.07.2013 08:18:30.000 |9.757           |9.551           |9.665           |9.766           |9.764           |9.843           |9.772           |9.793           |9.613           |9.434           |9.745           |9.689           |9.615           |9.653           |9.742           |9.788           |9.450           |9.497           |9.541           |9.727           |9.777           |9.799           |9.806           |0.000           |0.000           |9.475           |9.472           |9.528           |9.782           |9.646           |9.664           |9.808           |9.807           |9.422           |9.633           |9.701           |9.723           |9.610           |9.871           |9.796           |9.791           |9.788           |9.753           |9.783           |9.803           |9.812           |9.822           |9.762           |0.000           |-1.000          |
08.07.2013 08:18:40.000 |9.756           |9.549           |9.669           |9.770           |9.768           |9.845           |9.770           |9.789           |9.615           |9.433           |9.750           |9.691           |9.618           |9.657           |9.745           |9.789           |9.450           |9.499           |9.542           |9.737           |9.778           |9.796           |9.799           |0.000           |0.000           |9.474           |9.474           |9.529           |9.783           |9.647           |9.664           |9.810           |9.803           |9.419           |9.635           |9.701           |9.727           |9.614           |9.871           |9.794           |9.790           |9.790           |9.757           |9.789           |9.800           |9.806           |9.824           |9.758           |0.000           |-1.000          |
08.07.2013 08:18:50.000 |9.756           |9.549           |9.664           |9.766           |9.763           |9.840           |9.771           |9.789           |9.610           |9.436           |9.744           |9.689           |9.615           |9.653           |9.742           |9.787           |9.449           |9.496           |9.540           |9.727           |9.776           |9.797           |9.801           |0.000           |0.000           |9.474           |9.471           |9.527           |9.783           |9.646           |9.663           |9.806           |9.804           |9.422           |9.630           |9.701           |9.722           |9.610           |9.866           |9.795           |9.789           |9.785           |9.754           |9.783           |9.801           |9.810           |9.820           |9.760           |0.000           |-1.000          |
08.07.2013 08:19:00.000 |9.753           |9.545           |9.658           |9.764           |9.759           |9.837           |9.772           |9.783           |9.607           |9.431           |9.739           |9.686           |9.610           |9.649           |9.739           |9.778           |9.444           |9.490           |9.535           |9.726           |9.772           |9.790           |9.797           |0.000           |0.000           |9.471           |9.465           |9.522           |9.778           |9.642           |9.658           |9.801           |9.800           |9.418           |9.627           |9.698           |9.719           |9.605           |9.863           |9.788           |9.784           |9.782           |9.751           |9.782           |9.796           |9.803           |9.815           |9.756           |0.000           |-1.000          |
08.07.2013 08:19:10.000 |9.751           |9.545           |9.660           |9.763           |9.759           |9.838           |9.765           |9.785           |9.607           |9.429           |9.740           |9.685           |9.610           |9.651           |9.740           |9.782           |9.446           |9.492           |9.535           |9.727           |9.771           |9.795           |9.797           |0.000           |0.000           |9.468           |9.466           |9.523           |9.778           |9.641           |9.658           |9.803           |9.800           |9.416           |9.627           |9.696           |9.720           |9.605           |9.865           |9.791           |9.787           |9.782           |9.751           |9.782           |9.795           |9.804           |9.819           |9.757           |0.000           |-1.000          |
08.07.2013 08:19:20.000 |9.754           |9.548           |9.664           |9.768           |9.762           |9.843           |9.765           |9.787           |9.610           |9.433           |9.744           |9.689           |9.614           |9.654           |9.740           |9.785           |9.449           |9.495           |9.539           |9.728           |9.772           |9.796           |9.800           |0.000           |0.000           |9.473           |9.469           |9.526           |9.782           |9.645           |9.660           |9.807           |9.801           |9.419           |9.632           |9.700           |9.721           |9.608           |9.869           |9.791           |9.788           |9.785           |9.754           |9.785           |9.797           |9.807           |9.820           |9.757           |0.000           |-1.000          |
08.07.2013 08:19:30.000 |9.752           |9.547           |9.663           |9.763           |9.760           |9.840           |9.764           |9.787           |9.609           |9.429           |9.742           |9.685           |9.611           |9.654           |9.738           |9.784           |9.447           |9.495           |9.537           |9.726           |9.771           |9.795           |9.795           |0.000           |0.000           |9.471           |9.469           |9.524           |9.778           |9.644           |9.657           |9.807           |9.799           |9.416           |9.630           |9.697           |9.721           |9.605           |9.868           |9.789           |9.787           |9.785           |9.751           |9.783           |9.795           |9.803           |9.819           |9.753           |0.000           |-1.000          |
08.07.2013 08:19:40.000 |9.753           |9.548           |9.665           |9.766           |9.763           |9.844           |9.768           |9.789           |9.611           |9.430           |9.747           |9.690           |9.615           |9.657           |9.741           |9.788           |9.448           |9.496           |9.539           |9.731           |9.775           |9.799           |9.801           |0.000           |0.000           |9.472           |9.471           |9.526           |9.781           |9.646           |9.661           |9.812           |9.799           |9.421           |9.632           |9.700           |9.723           |9.610           |9.872           |9.794           |9.791           |9.787           |9.754           |9.785           |9.799           |9.809           |9.822           |9.763           |0.000           |-1.000          |
08.07.2013 08:19:50.000 |9.759           |9.553           |9.669           |9.771           |9.769           |9.847           |9.773           |9.794           |9.615           |9.437           |9.752           |9.694           |9.620           |9.660           |9.746           |9.794           |9.454           |9.499           |9.543           |9.734           |9.779           |9.802           |9.800           |0.000           |0.000           |9.479           |9.474           |9.530           |9.787           |9.649           |9.665           |9.814           |9.807           |9.424           |9.636           |9.704           |9.728           |9.614           |9.876           |9.791           |9.796           |9.790           |9.759           |9.790           |9.804           |9.810           |9.827           |9.758           |0.000           |-1.000          |
08.07.2013 08:20:00.000 |9.763           |9.557           |9.669           |9.771           |9.766           |9.845           |9.776           |9.791           |9.616           |9.441           |9.748           |9.695           |9.618           |9.658           |9.748           |9.788           |9.456           |9.500           |9.545           |9.729           |9.779           |9.801           |9.804           |0.000           |0.000           |9.481           |9.474           |9.533           |9.788           |9.652           |9.666           |9.809           |9.809           |9.427           |9.636           |9.707           |9.727           |9.614           |9.872           |9.799           |9.794           |9.791           |9.762           |9.789           |9.804           |9.814           |9.825           |9.766           |0.000           |-1.000          |
08.07.2013 08:20:10.000 |9.759           |9.555           |9.672           |9.776           |9.772           |9.850           |9.773           |9.794           |9.617           |9.437           |9.756           |9.697           |9.623           |9.664           |9.751           |9.794           |9.455           |9.503           |9.546           |9.740           |9.783           |9.803           |9.802           |0.000           |0.000           |9.479           |9.478           |9.533           |9.789           |9.653           |9.670           |9.819           |9.806           |9.428           |9.638           |9.706           |9.732           |9.618           |9.878           |9.795           |9.796           |9.793           |9.763           |9.797           |9.804           |9.812           |9.828           |9.763           |0.000           |-1.000          |
08.07.2013 08:20:20.000 |9.758           |9.554           |9.670           |9.773           |9.772           |9.849           |9.773           |9.794           |9.617           |9.437           |9.753           |9.696           |9.621           |9.660           |9.748           |9.795           |9.454           |9.502           |9.545           |9.741           |9.779           |9.802           |9.797           |0.000           |0.000           |9.479           |9.477           |9.533           |9.787           |9.651           |9.669           |9.819           |9.807           |9.427           |9.638           |9.704           |9.728           |9.616           |9.877           |9.797           |9.796           |9.793           |9.762           |9.795           |9.801           |9.807           |9.828           |9.756           |0.000           |-1.000          |
08.07.2013 08:20:30.000 |9.757           |9.553           |9.672           |9.775           |9.772           |9.850           |9.769           |9.794           |9.620           |9.437           |9.756           |9.696           |9.623           |9.661           |9.748           |9.794           |9.453           |9.504           |9.545           |9.745           |9.781           |9.804           |9.797           |0.000           |0.000           |9.478           |9.479           |9.531           |9.789           |9.653           |9.666           |9.824           |9.800           |9.425           |9.640           |9.704           |9.733           |9.616           |9.878           |9.793           |9.795           |9.795           |9.763           |9.796           |9.801           |9.807           |9.831           |9.762           |0.000           |-1.000          |
08.07.2013 08:20:40.000 |9.756           |9.552           |9.670           |9.775           |9.770           |9.847           |9.769           |9.794           |9.616           |9.436           |9.753           |9.695           |9.621           |9.660           |9.746           |9.793           |9.453           |9.502           |9.543           |9.741           |9.778           |9.802           |9.799           |0.000           |0.000           |9.477           |9.477           |9.531           |9.785           |9.649           |9.665           |9.814           |9.806           |9.425           |9.638           |9.703           |9.729           |9.614           |9.876           |9.796           |9.796           |9.793           |9.760           |9.795           |9.801           |9.808           |9.828           |9.760           |0.000           |-1.000          |
08.07.2013 08:20:50.000 |9.757           |9.554           |9.669           |9.772           |9.769           |9.847           |9.773           |9.794           |9.616           |9.437           |9.752           |9.694           |9.621           |9.659           |9.748           |9.793           |9.454           |9.502           |9.545           |9.735           |9.779           |9.802           |9.802           |0.000           |0.000           |9.478           |9.475           |9.531           |9.787           |9.649           |9.667           |9.814           |9.807           |9.425           |9.638           |9.704           |9.728           |9.615           |9.875           |9.799           |9.796           |9.793           |9.759           |9.791           |9.806           |9.814           |9.828           |9.764           |0.000           |-1.000          |
08.07.2013 08:21:00.000 |9.757           |9.552           |9.666           |9.768           |9.765           |9.841           |9.770           |9.789           |9.614           |9.437           |9.746           |9.690           |9.617           |9.653           |9.744           |9.787           |9.453           |9.499           |9.542           |9.729           |9.776           |9.799           |9.796           |0.000           |0.000           |9.475           |9.474           |9.530           |9.783           |9.646           |9.664           |9.807           |9.806           |9.422           |9.635           |9.701           |9.725           |9.610           |9.871           |9.790           |9.791           |9.789           |9.756           |9.785           |9.799           |9.806           |9.824           |9.758           |0.000           |-1.000          |
08.07.2013 08:21:10.000 |9.753           |9.552           |9.669           |9.771           |9.770           |9.846           |9.771           |9.790           |9.616           |9.437           |9.751           |9.692           |9.621           |9.657           |9.748           |9.789           |9.453           |9.500           |9.543           |9.734           |9.779           |9.799           |9.800           |0.000           |0.000           |9.477           |9.477           |9.530           |9.784           |9.647           |9.666           |9.815           |9.802           |9.424           |9.638           |9.702           |9.728           |9.615           |9.874           |9.795           |9.791           |9.791           |9.758           |9.790           |9.802           |9.809           |9.824           |9.762           |0.000           |-1.000          |
08.07.2013 08:21:20.000 |9.756           |9.553           |9.667           |9.770           |9.768           |9.841           |9.771           |9.790           |9.615           |9.435           |9.750           |9.690           |9.618           |9.655           |9.746           |9.787           |9.453           |9.500           |9.543           |9.731           |9.777           |9.800           |9.796           |0.000           |0.000           |9.477           |9.474           |9.530           |9.784           |9.646           |9.664           |9.810           |9.802           |9.423           |9.636           |9.701           |9.727           |9.613           |9.871           |9.789           |9.790           |9.790           |9.757           |9.788           |9.800           |9.807           |9.824           |9.756           |0.000           |-1.000          |
08.07.2013 08:21:30.000 |9.757           |9.553           |9.667           |9.771           |9.766           |9.843           |9.770           |9.790           |9.615           |9.440           |9.747           |9.692           |9.617           |9.654           |9.745           |9.788           |9.453           |9.500           |9.543           |9.729           |9.777           |9.799           |9.801           |0.000           |0.000           |9.478           |9.474           |9.530           |9.785           |9.647           |9.665           |9.810           |9.804           |9.427           |9.635           |9.704           |9.726           |9.611           |9.871           |9.793           |9.791           |9.789           |9.757           |9.787           |9.803           |9.812           |9.824           |9.759           |0.000           |-1.000          |
