Bushehr NPP      Operating period  1         Cur. time 08.07.2013 11:06:21.029  Server  DS2 (oper. arch.)
Unit 1           Teff              121.6     Begining time  08.07.2013 08:00:00.000
RSA protocol     Nakz              2979      Final time  08.07.2013 09:00:00.000

Time                    |12YQS24CT001XQ01|12YQS25CT001XQ01|12YQS26CT001XQ01|12YQS27CT001XQ01|12YQS28CT001XQ01|12YQS29CT001XQ01|12YQS30CT001XQ01|12YQS31CT001XQ01|12YQS32CT001XQ01|12YQS33CT001XQ01|12YQS34CT001XQ01|12YQS35CT001XQ01|12YQS36CT001XQ01|12YQS37CT001XQ01|12YQS38CT001XQ01|12YQS39CT001XQ01|12YQS40CT001XQ01|12YQS41CT001XQ01|12YQS42CT001XQ01|12YQS43CT001XQ01|12YQS44CT001XQ01|12YQS45CT001XQ01|12YQS46CT001XQ01|12YQS53CT001XQ01|12YQS54CT001XQ01|
08.07.2013 08:46:50.000 |290.95          |291.11          |291.24          |291.45          |291.55          |290.92          |291.27          |291.36          |290.89          |290.97          |291.33          |291.35          |289.91          |292.90          |291.62          |291.33          |298.89          |291.20          |290.66          |291.05          |291.27          |291.76          |290.80          |0.000           |0.000           |
08.07.2013 08:47:00.000 |290.80          |291.25          |291.30          |291.40          |291.55          |290.89          |291.42          |291.19          |290.84          |291.06          |291.27          |291.46          |289.94          |292.98          |291.45          |291.33          |299.01          |291.20          |290.78          |290.96          |291.12          |291.81          |290.71          |0.000           |0.000           |
08.07.2013 08:47:10.000 |290.89          |291.25          |291.33          |291.45          |291.61          |290.92          |291.42          |291.27          |290.89          |291.06          |291.33          |291.46          |290.00          |292.98          |291.56          |291.33          |299.03          |291.20          |290.78          |291.05          |291.24          |291.81          |290.77          |0.000           |0.000           |
08.07.2013 08:47:20.000 |291.03          |291.25          |291.36          |291.57          |291.72          |291.01          |291.42          |291.47          |291.01          |291.09          |291.42          |291.52          |290.03          |293.04          |291.72          |291.45          |298.98          |291.32          |290.84          |291.13          |291.32          |291.87          |290.97          |0.000           |0.000           |
08.07.2013 08:47:30.000 |290.86          |291.31          |291.33          |291.51          |291.69          |290.95          |291.53          |291.19          |290.98          |291.11          |291.36          |291.55          |290.05          |293.07          |291.45          |291.42          |299.06          |291.34          |290.98          |291.02          |291.15          |291.90          |290.68          |0.000           |0.000           |
08.07.2013 08:47:40.000 |290.89          |291.25          |291.30          |291.48          |291.67          |290.95          |291.56          |291.21          |290.95          |291.09          |291.33          |291.50          |290.02          |293.07          |291.60          |291.42          |299.03          |291.29          |290.92          |291.02          |291.24          |291.93          |290.80          |0.000           |0.000           |
08.07.2013 08:47:50.000 |291.06          |291.23          |291.39          |291.51          |291.67          |291.07          |291.45          |291.45          |291.04          |291.09          |291.45          |291.44          |290.05          |293.04          |291.72          |291.48          |299.03          |291.29          |290.75          |291.13          |291.46          |291.90          |290.94          |0.000           |0.000           |
08.07.2013 08:48:00.000 |290.92          |291.25          |291.33          |291.48          |291.64          |290.95          |291.48          |291.24          |290.92          |291.09          |291.33          |291.50          |290.00          |293.07          |291.48          |291.42          |299.03          |291.23          |290.84          |291.05          |291.23          |291.90          |290.71          |0.000           |0.000           |
08.07.2013 08:48:10.000 |290.95          |291.31          |291.39          |291.54          |291.69          |291.01          |291.45          |291.36          |290.98          |291.09          |291.42          |291.50          |290.05          |293.07          |291.69          |291.45          |299.03          |291.29          |290.87          |291.10          |291.26          |291.93          |290.71          |0.000           |0.000           |
08.07.2013 08:48:20.000 |290.89          |291.28          |291.30          |291.45          |291.61          |290.92          |291.53          |291.07          |290.87          |291.06          |291.27          |291.50          |289.97          |292.98          |291.36          |291.33          |299.03          |291.23          |290.87          |290.93          |291.12          |291.84          |290.60          |0.000           |0.000           |
08.07.2013 08:48:30.000 |290.86          |291.20          |291.27          |291.42          |291.58          |290.86          |291.42          |291.13          |290.87          |291.03          |291.24          |291.44          |289.91          |292.95          |291.39          |291.28          |298.95          |291.20          |290.81          |290.93          |291.06          |291.79          |290.63          |0.000           |0.000           |
08.07.2013 08:48:40.000 |290.83          |291.20          |291.24          |291.48          |291.61          |290.89          |291.48          |291.19          |290.92          |290.97          |291.27          |291.41          |289.94          |292.99          |291.54          |291.34          |298.98          |291.26          |290.81          |290.99          |291.18          |291.81          |290.74          |0.000           |0.000           |
08.07.2013 08:48:50.000 |290.83          |291.02          |291.15          |291.40          |291.49          |290.83          |291.24          |291.24          |290.84          |290.83          |291.21          |291.23          |289.82          |292.78          |291.51          |291.19          |298.83          |291.12          |290.61          |290.96          |291.26          |291.64          |290.74          |0.000           |0.000           |
08.07.2013 08:49:00.000 |290.71          |291.02          |291.13          |291.31          |291.43          |290.75          |291.22          |291.04          |290.75          |290.83          |291.13          |291.23          |289.76          |292.75          |291.42          |291.11          |298.81          |291.06          |290.58          |290.84          |291.09          |291.58          |290.65          |0.000           |0.000           |
08.07.2013 08:49:10.000 |290.68          |291.02          |291.13          |291.25          |291.40          |290.69          |291.25          |291.04          |290.66          |290.83          |291.10          |291.26          |289.73          |292.75          |291.31          |291.14          |298.75          |291.00          |290.61          |290.76          |290.97          |291.61          |290.54          |0.000           |0.000           |
08.07.2013 08:49:20.000 |290.74          |291.05          |291.13          |291.31          |291.43          |290.78          |291.24          |291.01          |290.72          |290.83          |291.13          |291.29          |289.82          |292.78          |291.31          |291.14          |298.78          |291.03          |290.58          |290.84          |291.03          |291.61          |290.48          |0.000           |0.000           |
08.07.2013 08:49:30.000 |290.72          |291.02          |291.13          |291.28          |291.40          |290.78          |291.19          |291.16          |290.75          |290.86          |291.13          |291.26          |289.79          |292.81          |291.31          |291.22          |298.81          |291.06          |290.61          |290.87          |291.03          |291.67          |290.65          |0.000           |0.000           |
08.07.2013 08:49:40.000 |290.92          |291.14          |291.24          |291.48          |291.55          |290.92          |291.25          |291.24          |290.89          |290.97          |291.30          |291.38          |289.94          |292.90          |291.60          |291.31          |298.89          |291.20          |290.69          |291.05          |291.26          |291.73          |290.86          |0.000           |0.000           |
08.07.2013 08:49:50.000 |290.95          |291.17          |291.30          |291.51          |291.61          |290.95          |291.31          |291.39          |290.92          |291.00          |291.33          |291.41          |289.96          |292.96          |291.60          |291.40          |298.95          |291.23          |290.75          |291.05          |291.32          |291.81          |290.86          |0.000           |0.000           |
08.07.2013 08:50:00.000 |290.95          |291.23          |291.33          |291.54          |291.67          |291.01          |291.57          |291.39          |290.98          |291.09          |291.38          |291.52          |290.05          |293.13          |291.60          |291.51          |299.04          |291.29          |290.89          |291.08          |291.29          |291.93          |290.91          |0.000           |0.000           |
08.07.2013 08:50:10.000 |290.92          |291.26          |291.33          |291.51          |291.64          |290.95          |291.57          |291.24          |290.98          |291.06          |291.36          |291.50          |290.02          |293.10          |291.52          |291.48          |299.04          |291.29          |290.92          |291.02          |291.18          |291.93          |290.86          |0.000           |0.000           |
08.07.2013 08:50:20.000 |291.00          |291.32          |291.41          |291.57          |291.72          |291.04          |291.60          |291.42          |291.01          |291.15          |291.38          |291.58          |290.08          |293.13          |291.66          |291.51          |299.10          |291.32          |290.98          |291.10          |291.29          |291.96          |290.91          |0.000           |0.000           |
08.07.2013 08:50:30.000 |290.95          |291.26          |291.36          |291.54          |291.64          |290.98          |291.42          |291.27          |290.98          |291.09          |291.41          |291.50          |290.05          |293.01          |291.55          |291.40          |299.01          |291.34          |290.84          |291.10          |291.26          |291.87          |290.77          |0.000           |0.000           |
08.07.2013 08:50:40.000 |291.06          |291.34          |291.44          |291.60          |291.69          |291.07          |291.54          |291.47          |291.04          |291.15          |291.44          |291.55          |290.10          |293.10          |291.75          |291.48          |299.07          |291.35          |290.89          |291.16          |291.44          |291.90          |291.00          |0.000           |0.000           |
08.07.2013 08:50:50.000 |291.06          |291.29          |291.41          |291.57          |291.67          |291.07          |291.45          |291.53          |291.07          |291.15          |291.47          |291.50          |290.05          |293.07          |291.73          |291.48          |299.07          |291.32          |290.81          |291.13          |291.44          |291.90          |291.03          |0.000           |0.000           |
08.07.2013 08:51:00.000 |291.09          |291.32          |291.44          |291.66          |291.75          |291.09          |291.42          |291.47          |291.07          |291.15          |291.47          |291.55          |290.13          |293.07          |291.73          |291.45          |299.10          |291.40          |290.92          |291.25          |291.41          |291.90          |290.95          |0.000           |0.000           |
08.07.2013 08:51:10.000 |290.98          |291.23          |291.36          |291.54          |291.64          |290.98          |291.42          |291.36          |290.98          |291.06          |291.38          |291.50          |290.02          |293.04          |291.58          |291.40          |299.01          |291.29          |290.84          |291.10          |291.29          |291.87          |290.86          |0.000           |0.000           |
08.07.2013 08:51:20.000 |290.98          |291.34          |291.41          |291.51          |291.67          |290.98          |291.57          |291.33          |290.95          |291.12          |291.38          |291.58          |290.05          |293.10          |291.61          |291.51          |299.01          |291.29          |290.89          |291.10          |291.23          |291.99          |290.80          |0.000           |0.000           |
08.07.2013 08:51:30.000 |291.06          |291.34          |291.44          |291.63          |291.75          |291.07          |291.51          |291.45          |291.04          |291.20          |291.47          |291.61          |290.10          |293.16          |291.64          |291.51          |299.07          |291.38          |290.95          |291.16          |291.32          |291.99          |290.83          |0.000           |0.000           |
08.07.2013 08:51:40.000 |290.92          |291.34          |291.33          |291.54          |291.69          |290.98          |291.60          |291.27          |290.98          |291.15          |291.38          |291.61          |290.08          |293.10          |291.55          |291.45          |299.07          |291.35          |290.89          |291.05          |291.20          |291.96          |290.86          |0.000           |0.000           |
08.07.2013 08:51:50.000 |291.09          |291.26          |291.44          |291.66          |291.75          |291.12          |291.51          |291.59          |291.13          |291.15          |291.47          |291.52          |290.08          |293.16          |291.91          |291.57          |299.04          |291.38          |290.92          |291.28          |291.55          |291.96          |291.09          |0.000           |0.000           |
08.07.2013 08:52:00.000 |290.98          |291.23          |291.39          |291.51          |291.64          |290.98          |291.42          |291.39          |290.95          |291.09          |291.38          |291.50          |290.02          |293.01          |291.61          |291.42          |299.01          |291.26          |290.78          |291.10          |291.35          |291.79          |291.00          |0.000           |0.000           |
08.07.2013 08:52:10.000 |291.00          |291.26          |291.39          |291.54          |291.67          |291.01          |291.36          |291.42          |291.04          |291.09          |291.44          |291.50          |290.07          |292.98          |291.79          |291.42          |298.99          |291.29          |290.78          |291.19          |291.44          |291.84          |290.98          |0.000           |0.000           |
08.07.2013 08:52:20.000 |290.95          |291.25          |291.36          |291.49          |291.64          |290.98          |291.39          |291.27          |290.98          |291.09          |291.36          |291.52          |290.04          |293.01          |291.50          |291.39          |299.01          |291.29          |290.87          |291.05          |291.26          |291.90          |290.74          |0.000           |0.000           |
08.07.2013 08:52:30.000 |290.98          |291.28          |291.39          |291.57          |291.69          |290.98          |291.42          |291.45          |291.01          |291.12          |291.41          |291.52          |290.07          |293.07          |291.67          |291.48          |299.01          |291.29          |290.84          |291.13          |291.35          |291.90          |290.95          |0.000           |0.000           |
08.07.2013 08:52:40.000 |291.00          |291.25          |291.39          |291.54          |291.69          |291.03          |291.36          |291.45          |290.98          |291.09          |291.36          |291.50          |290.07          |293.04          |291.64          |291.45          |299.01          |291.29          |290.81          |291.13          |291.35          |291.87          |290.95          |0.000           |0.000           |
08.07.2013 08:52:50.000 |290.83          |291.20          |291.21          |291.46          |291.67          |290.89          |291.51          |291.10          |290.89          |291.00          |291.24          |291.47          |290.02          |293.04          |291.47          |291.36          |298.98          |291.26          |290.92          |290.99          |291.15          |291.90          |290.66          |0.000           |0.000           |
08.07.2013 08:53:00.000 |290.97          |291.20          |291.33          |291.49          |291.67          |290.95          |291.42          |291.39          |290.95          |291.03          |291.36          |291.44          |289.99          |292.98          |291.59          |291.42          |298.95          |291.29          |290.78          |291.08          |291.29          |291.87          |290.83          |0.000           |0.000           |
08.07.2013 08:53:10.000 |290.83          |291.17          |291.24          |291.40          |291.58          |290.83          |291.39          |291.13          |290.87          |290.97          |291.30          |291.41          |289.90          |292.98          |291.44          |291.33          |298.92          |291.20          |290.78          |290.99          |291.18          |291.82          |290.60          |0.000           |0.000           |
08.07.2013 08:53:20.000 |290.83          |291.11          |291.24          |291.37          |291.52          |290.89          |291.31          |291.30          |290.89          |290.94          |291.27          |291.32          |289.87          |292.90          |291.70          |291.36          |298.87          |291.17          |290.69          |291.05          |291.35          |291.81          |290.83          |0.000           |0.000           |
08.07.2013 08:53:30.000 |290.86          |291.17          |291.27          |291.45          |291.58          |290.89          |291.42          |291.24          |290.84          |290.97          |291.24          |291.44          |289.93          |292.98          |291.44          |291.33          |298.90          |291.20          |290.78          |290.96          |291.09          |291.84          |290.60          |0.000           |0.000           |
08.07.2013 08:53:40.000 |290.71          |291.05          |291.13          |291.31          |291.47          |290.77          |291.22          |291.16          |290.72          |290.88          |291.13          |291.32          |289.84          |292.84          |291.44          |291.19          |298.84          |291.06          |290.63          |290.90          |291.09          |291.64          |290.60          |0.000           |0.000           |
08.07.2013 08:53:50.000 |290.71          |291.02          |291.10          |291.28          |291.44          |290.77          |291.22          |291.16          |290.75          |290.83          |291.16          |291.23          |289.78          |292.78          |291.47          |291.19          |298.78          |291.06          |290.52          |290.90          |291.18          |291.62          |290.69          |0.000           |0.000           |
08.07.2013 08:54:00.000 |290.77          |290.94          |291.10          |291.31          |291.44          |290.77          |291.05          |291.19          |290.78          |290.80          |291.19          |291.15          |289.76          |292.70          |291.47          |291.11          |298.75          |291.06          |290.52          |290.93          |291.23          |291.53          |290.72          |0.000           |0.000           |
08.07.2013 08:54:10.000 |290.68          |290.99          |291.10          |291.25          |291.38          |290.71          |291.16          |291.10          |290.72          |290.83          |291.13          |291.26          |289.75          |292.75          |291.35          |291.16          |298.81          |291.03          |290.61          |290.79          |290.98          |291.59          |290.60          |0.000           |0.000           |
08.07.2013 08:54:20.000 |290.68          |291.02          |291.13          |291.28          |291.41          |290.74          |291.19          |291.10          |290.72          |290.85          |291.16          |291.32          |289.81          |292.75          |291.29          |291.16          |298.78          |291.06          |290.58          |290.81          |291.03          |291.62          |290.57          |0.000           |0.000           |
08.07.2013 08:54:30.000 |290.80          |291.14          |291.24          |291.31          |291.50          |290.80          |291.28          |291.19          |290.75          |290.94          |291.21          |291.32          |289.87          |292.90          |291.47          |291.25          |298.87          |291.12          |290.66          |290.90          |291.18          |291.70          |290.69          |0.000           |0.000           |
08.07.2013 08:54:40.000 |290.80          |291.11          |291.21          |291.34          |291.53          |290.86          |291.28          |291.24          |290.83          |290.94          |291.21          |291.38          |289.93          |292.90          |291.44          |291.25          |298.90          |291.09          |290.67          |290.93          |291.18          |291.70          |290.74          |0.000           |0.000           |
08.07.2013 08:54:50.000 |290.74          |291.14          |291.15          |291.37          |291.56          |290.80          |291.45          |291.04          |290.80          |290.94          |291.19          |291.43          |289.93          |292.93          |291.26          |291.25          |298.92          |291.17          |290.75          |290.84          |290.97          |291.76          |290.51          |0.000           |0.000           |
08.07.2013 08:55:00.000 |291.00          |291.20          |291.36          |291.54          |291.68          |290.97          |291.39          |291.39          |291.04          |291.03          |291.42          |291.43          |289.98          |292.99          |291.59          |291.40          |298.95          |291.32          |290.78          |291.08          |291.32          |291.82          |290.86          |0.000           |0.000           |
08.07.2013 08:55:10.000 |290.89          |291.17          |291.27          |291.46          |291.59          |290.86          |291.43          |291.24          |290.89          |291.00          |291.30          |291.43          |289.95          |292.96          |291.44          |291.34          |298.95          |291.20          |290.81          |290.99          |291.18          |291.85          |290.69          |0.000           |0.000           |
08.07.2013 08:55:20.000 |290.89          |291.14          |291.27          |291.43          |291.59          |290.91          |291.34          |291.30          |290.92          |290.97          |291.27          |291.41          |289.95          |292.93          |291.53          |291.34          |298.92          |291.23          |290.81          |291.02          |291.23          |291.79          |290.80          |0.000           |0.000           |
08.07.2013 08:55:30.000 |290.97          |291.17          |291.27          |291.46          |291.62          |290.91          |291.28          |291.36          |290.92          |290.97          |291.30          |291.41          |289.95          |292.90          |291.59          |291.31          |298.90          |291.26          |290.78          |291.02          |291.20          |291.79          |290.68          |0.000           |0.000           |
08.07.2013 08:55:40.000 |290.89          |291.25          |291.27          |291.46          |291.65          |290.97          |291.60          |291.19          |290.95          |291.08          |291.33          |291.52          |290.07          |293.01          |291.56          |291.37          |299.01          |291.26          |290.78          |291.08          |291.23          |291.85          |290.83          |0.000           |0.000           |
08.07.2013 08:55:50.000 |290.92          |291.25          |291.36          |291.46          |291.62          |290.97          |291.42          |291.30          |290.92          |291.08          |291.36          |291.49          |290.01          |293.01          |291.58          |291.43          |298.98          |291.26          |290.78          |291.05          |291.32          |291.85          |290.83          |0.000           |0.000           |
08.07.2013 08:56:00.000 |290.97          |291.31          |291.39          |291.57          |291.73          |291.03          |291.65          |291.30          |291.01          |291.17          |291.47          |291.61          |290.10          |293.10          |291.52          |291.48          |299.07          |291.41          |290.93          |291.13          |291.32          |291.96          |290.80          |0.000           |0.000           |
08.07.2013 08:56:10.000 |290.89          |291.25          |291.30          |291.49          |291.65          |290.94          |291.57          |291.21          |290.92          |291.08          |291.36          |291.49          |290.01          |293.04          |291.46          |291.43          |299.01          |291.29          |290.90          |291.08          |291.23          |291.90          |290.74          |0.000           |0.000           |
08.07.2013 08:56:20.000 |290.83          |291.20          |291.24          |291.43          |291.62          |290.88          |291.54          |291.07          |290.87          |291.02          |291.27          |291.49          |289.95          |292.99          |291.55          |291.34          |298.95          |291.23          |290.81          |290.96          |291.18          |291.85          |290.86          |0.000           |0.000           |
08.07.2013 08:56:30.000 |290.86          |291.17          |291.27          |291.43          |291.59          |290.88          |291.43          |291.27          |290.87          |291.00          |291.30          |291.46          |289.98          |293.01          |291.43          |291.40          |298.95          |291.23          |290.78          |290.99          |291.15          |291.88          |290.71          |0.000           |0.000           |
08.07.2013 08:56:40.000 |291.09          |291.20          |291.39          |291.54          |291.70          |291.03          |291.28          |291.45          |291.01          |291.08          |291.45          |291.46          |290.01          |292.96          |291.70          |291.40          |299.01          |291.32          |290.75          |291.16          |291.44          |291.79          |290.97          |0.000           |0.000           |
08.07.2013 08:56:50.000 |290.92          |291.23          |291.30          |291.49          |291.65          |290.88          |291.43          |291.30          |290.95          |291.05          |291.36          |291.49          |289.98          |293.01          |291.52          |291.40          |298.99          |291.26          |290.81          |291.02          |291.15          |291.85          |290.80          |0.000           |0.000           |
08.07.2013 08:57:00.000 |290.89          |291.23          |291.30          |291.49          |291.65          |290.94          |291.48          |291.27          |290.95          |291.05          |291.33          |291.49          |290.01          |293.04          |291.61          |291.40          |298.96          |291.26          |290.84          |291.08          |291.29          |291.88          |290.80          |0.000           |0.000           |
08.07.2013 08:57:10.000 |291.12          |291.25          |291.41          |291.63          |291.76          |291.15          |291.43          |291.50          |291.07          |291.11          |291.47          |291.55          |290.10          |293.04          |291.73          |291.48          |299.01          |291.38          |290.84          |291.19          |291.46          |291.93          |290.94          |0.000           |0.000           |
08.07.2013 08:57:20.000 |291.15          |291.31          |291.47          |291.66          |291.79          |291.20          |291.37          |291.62          |291.16          |291.14          |291.53          |291.58          |290.18          |293.04          |291.87          |291.54          |299.04          |291.41          |290.87          |291.36          |291.64          |291.94          |291.15          |0.000           |0.000           |
08.07.2013 08:57:30.000 |291.12          |291.34          |291.44          |291.66          |291.76          |291.20          |291.43          |291.53          |291.18          |291.17          |291.53          |291.58          |290.18          |293.04          |291.90          |291.48          |299.04          |291.41          |290.87          |291.31          |291.58          |291.88          |291.11          |0.000           |0.000           |
08.07.2013 08:57:40.000 |291.12          |291.37          |291.47          |291.69          |291.82          |291.11          |291.57          |291.45          |291.16          |291.19          |291.56          |291.61          |290.13          |293.13          |291.76          |291.51          |299.10          |291.49          |291.01          |291.19          |291.38          |291.99          |290.97          |0.000           |0.000           |
08.07.2013 08:57:50.000 |291.09          |291.31          |291.44          |291.60          |291.73          |291.08          |291.40          |291.50          |291.04          |291.14          |291.45          |291.52          |290.07          |293.10          |291.58          |291.48          |299.04          |291.35          |290.90          |291.13          |291.32          |291.97          |290.91          |0.000           |0.000           |
08.07.2013 08:58:00.000 |291.06          |291.25          |291.39          |291.57          |291.73          |291.03          |291.45          |291.47          |291.10          |291.11          |291.42          |291.52          |290.07          |293.07          |291.72          |291.51          |299.01          |291.38          |290.84          |291.16          |291.41          |291.91          |291.00          |0.000           |0.000           |
08.07.2013 08:58:10.000 |291.06          |291.34          |291.44          |291.60          |291.76          |291.08          |291.48          |291.47          |291.04          |291.19          |291.47          |291.61          |290.16          |293.13          |291.75          |291.51          |299.04          |291.38          |290.90          |291.19          |291.41          |291.94          |290.97          |0.000           |0.000           |
08.07.2013 08:58:20.000 |291.09          |291.31          |291.44          |291.60          |291.76          |291.06          |291.43          |291.47          |291.10          |291.17          |291.50          |291.52          |290.07          |293.04          |291.78          |291.45          |299.07          |291.35          |290.81          |291.16          |291.41          |291.91          |291.03          |0.000           |0.000           |
08.07.2013 08:58:30.000 |290.95          |291.31          |291.39          |291.54          |291.70          |291.06          |291.45          |291.36          |290.98          |291.14          |291.42          |291.58          |290.07          |293.01          |291.60          |291.40          |299.04          |291.32          |290.84          |291.08          |291.32          |291.82          |290.86          |0.000           |0.000           |
08.07.2013 08:58:40.000 |290.92          |291.23          |291.33          |291.54          |291.65          |290.97          |291.43          |291.30          |290.96          |291.05          |291.39          |291.47          |290.01          |293.01          |291.55          |291.37          |299.01          |291.29          |290.87          |291.02          |291.27          |291.82          |290.80          |0.000           |0.000           |
08.07.2013 08:58:50.000 |290.89          |291.17          |291.27          |291.46          |291.62          |290.85          |291.31          |291.24          |290.87          |290.96          |291.30          |291.35          |289.90          |292.90          |291.52          |291.28          |298.90          |291.24          |290.78          |290.99          |291.21          |291.76          |290.82          |0.000           |0.000           |
08.07.2013 08:59:00.000 |290.83          |291.17          |291.24          |291.43          |291.59          |290.85          |291.45          |291.21          |290.87          |290.96          |291.24          |291.41          |289.90          |292.96          |291.55          |291.34          |298.96          |291.20          |290.81          |290.96          |291.12          |291.76          |290.80          |0.000           |0.000           |
08.07.2013 08:59:10.000 |290.92          |291.23          |291.33          |291.46          |291.62          |290.97          |291.43          |291.30          |290.90          |291.08          |291.33          |291.47          |289.98          |293.01          |291.57          |291.40          |298.96          |291.24          |290.81          |291.02          |291.21          |291.85          |290.82          |0.000           |0.000           |
08.07.2013 08:59:20.000 |290.94          |291.34          |291.39          |291.54          |291.71          |291.03          |291.54          |291.30          |290.98          |291.17          |291.42          |291.61          |290.10          |293.10          |291.57          |291.45          |299.05          |291.32          |290.90          |291.10          |291.27          |291.94          |290.82          |0.000           |0.000           |
08.07.2013 08:59:30.000 |291.12          |291.34          |291.44          |291.63          |291.76          |291.08          |291.45          |291.54          |291.10          |291.19          |291.45          |291.58          |290.16          |293.10          |291.75          |291.51          |299.07          |291.35          |290.87          |291.22          |291.47          |291.94          |291.06          |0.000           |0.000           |
08.07.2013 08:59:40.000 |291.03          |291.37          |291.41          |291.60          |291.74          |291.06          |291.57          |291.39          |291.01          |291.17          |291.45          |291.61          |290.16          |293.18          |291.69          |291.54          |299.07          |291.35          |290.98          |291.16          |291.38          |292.02          |290.94          |0.000           |0.000           |
08.07.2013 08:59:50.000 |291.06          |291.34          |291.41          |291.63          |291.76          |291.08          |291.60          |291.48          |291.10          |291.14          |291.48          |291.58          |290.13          |293.10          |291.72          |291.54          |299.07          |291.41          |290.90          |291.25          |291.50          |291.99          |291.00          |0.000           |0.000           |
